ym,0-14,15-64,65
201404,4209,28083,4095
201405,4169,28090,4087
201406,4175,28096,4096
201407,4182,28085,4090
201408,4174,28130,4091
201409,4165,28086,4117
201410,4172,28067,4135
201411,4165,28060,4153
201412,4173,28063,4148
201501,4163,28067,4176
201502,4162,28096,4201
201503,4137,28074,4213
201504,4104,28070,4248
201505,4101,28087,4254
201506,4089,28100,4260
201507,4081,28101,4283
201508,4070,28090,4298
201509,4031,28084,4323
201510,4013,28063,4342
201511,4007,28054,4363
201512,3981,28060,4388
201601,3967,28031,4419
201602,3936,27972,4459
201603,3926,27931,4479
201604,3930,27914,4492
201605,3930,27891,4500
201606,3915,27818,4518
201607,3921,27783,4547
201608,3913,27775,4562
201609,3899,27770,4568
201610,3911,27763,4604
201611,3901,27731,4635
201612,3913,27693,4646
201701,3917,27670,4675
201702,3895,27630,4706
201703,3858,27604,4725
201704,3852,27605,4734
201705,3839,27592,4755
201706,3838,27573,4778
201707,3823,27551,4793
201708,3830,27521,4818
201709,3811,27488,4850
201710,3790,27454,4871
201711,3776,27437,4898
201712,3758,27432,4926
201801,3760,27369,4952
201802,3743,27332,4982
201803,3719,27305,5002
201804,3701,27268,5021
201805,3686,27206,5027
201806,3675,27170,5043
201807,3696,27173,5078
201808,3698,27154,5118
201809,3692,27101,5131
201810,3686,27055,5155
201811,3691,27015,5183
201812,3710,27021,5209
201901,3686,26984,5236
201902,3663,26961,5259
201903,3629,26920,5294
201904,3603,26894,5321
201905,3616,26859,5337
201906,3592,26841,5342
201907,3567,26815,5361
201908,3558,26811,5379
201909,3569,26785,5406
201910,3564,26756,5431
201911,3562,26701,5472
201912,3570,26688,5492
202001,3543,26689,5509
202002,3543,26667,5549
202003,3522,26625,5556
202004,3499,26588,5589
202005,3481,26564,5621
202006,3466,26526,5652
202007,3455,26491,5667
202008,3436,26478,5689
202009,3411,26434,5715
202010,3412,26391,5756
202011,3420,26331,5807
202012,3410,26288,5819
202101,3382,26241,5845
202102,3363,26220,5861
202103,3374,26167,5891
202104,3371,26120,5922
202105,3362,26075,5926
202106,3364,26047,5950
202107,3354,25969,5969
202108,3340,25914,6002
202109,3332,25856,6022
202110,3331,25824,6050
202111,3322,25765,6074
202112,3292,25739,6086
202201,3279,25705,6103
202202,3257,25649,6130
202203,3237,25616,6142
202204,3203,25572,6154
202205,3189,25557,6164
202206,3184,25531,6181
202207,3160,25515,6205
202208,3152,25465,6231
