ym,0-14,15-64,65
201404,3597,23004,4177
201405,3573,22979,4184
201406,3559,22989,4184
201407,3555,22979,4187
201408,3539,22988,4195
201409,3512,22941,4228
201410,3519,22930,4233
201411,3501,22925,4246
201412,3492,22935,4263
201501,3452,22894,4303
201502,3434,22865,4328
201503,3396,22833,4362
201504,3362,22803,4380
201505,3349,22794,4384
201506,3335,22814,4379
201507,3338,22837,4385
201508,3348,22824,4410
201509,3330,22808,4409
201510,3313,22810,4441
201511,3307,22798,4452
201512,3288,22799,4464
201601,3236,22761,4501
201602,3212,22720,4529
201603,3193,22691,4534
201604,3189,22660,4547
201605,3193,22671,4559
201606,3192,22645,4582
201607,3192,22637,4597
201608,3175,22645,4613
201609,3167,22655,4625
201610,3154,22618,4650
201611,3140,22601,4670
201612,3124,22611,4677
201701,3092,22574,4712
201702,3077,22555,4731
201703,3044,22540,4733
201704,3029,22551,4755
201705,3033,22541,4763
201706,3023,22534,4778
201707,3011,22539,4777
201708,3000,22517,4767
201709,2988,22512,4777
201710,2972,22502,4785
201711,2966,22478,4804
201712,2938,22458,4821
201801,2916,22398,4857
201802,2919,22368,4863
201803,2901,22323,4870
201804,2891,22315,4876
201805,2885,22309,4887
201806,2885,22307,4890
201807,2895,22261,4921
201808,2885,22246,4928
201809,2890,22229,4933
201810,2880,22222,4953
201811,2874,22223,4979
201812,2862,22240,4987
201901,2842,22191,5008
201902,2817,22163,5035
201903,2804,22130,5049
201904,2799,22115,5063
201905,2792,22084,5074
201906,2784,22072,5091
201907,2802,22058,5096
201908,2833,22044,5112
201909,2854,22045,5131
201910,2857,22017,5157
201911,2857,21953,5187
201912,2859,21941,5206
202001,2855,21950,5226
202002,2864,21935,5240
202003,2882,21911,5259
202004,2883,21873,5275
202005,2861,21867,5298
202006,2869,21851,5324
202007,2859,21849,5335
202008,2841,21824,5345
202009,2853,21767,5369
202010,2858,21729,5405
202011,2864,21688,5439
202012,2870,21647,5443
202101,2858,21622,5459
202102,2854,21608,5471
202103,2872,21557,5495
202104,2855,21560,5497
202105,2843,21550,5499
202106,2845,21528,5515
202107,2850,21510,5523
202108,2843,21477,5559
202109,2844,21462,5576
202110,2840,21429,5573
202111,2833,21417,5575
202112,2829,21393,5590
202201,2826,21355,5606
202202,2814,21306,5621
202203,2794,21253,5630
202204,2783,21200,5647
202205,2788,21178,5654
202206,2781,21160,5655
202207,2781,21135,5666
202208,2766,21115,5670
