ym,0-14,15-64,65
201404,630,4653,1123
201405,628,4657,1126
201406,621,4657,1127
201407,629,4674,1124
201408,628,4673,1125
201409,626,4674,1126
201410,623,4663,1137
201411,627,4672,1137
201412,622,4662,1136
201501,619,4659,1137
201502,616,4653,1132
201503,598,4641,1131
201504,590,4635,1128
201505,584,4622,1128
201506,583,4618,1125
201507,582,4622,1122
201508,575,4622,1123
201509,563,4604,1125
201510,556,4597,1129
201511,558,4582,1142
201512,556,4590,1145
201601,538,4568,1146
201602,539,4556,1157
201603,539,4548,1157
201604,543,4544,1164
201605,546,4536,1162
201606,541,4535,1166
201607,542,4516,1168
201608,545,4498,1164
201609,549,4507,1169
201610,545,4500,1170
201611,550,4497,1167
201612,549,4490,1175
201701,551,4482,1176
201702,546,4470,1177
201703,531,4465,1177
201704,532,4460,1174
201705,531,4445,1175
201706,525,4439,1178
201707,519,4437,1182
201708,513,4441,1186
201709,519,4434,1190
201710,517,4421,1193
201711,512,4404,1203
201712,505,4392,1210
201801,503,4379,1209
201802,492,4378,1209
201803,492,4368,1217
201804,497,4378,1210
201805,491,4369,1213
201806,490,4370,1223
201807,489,4374,1225
201808,490,4365,1222
201809,489,4355,1221
201810,485,4340,1226
201811,487,4331,1221
201812,484,4316,1226
201901,477,4299,1229
201902,475,4295,1233
201903,466,4283,1237
201904,464,4265,1242
201905,461,4259,1249
201906,465,4256,1249
201907,465,4252,1250
201908,461,4243,1255
201909,462,4237,1260
201910,465,4236,1262
201911,470,4226,1264
201912,463,4212,1268
202001,451,4199,1275
202002,453,4191,1280
202003,444,4191,1281
202004,448,4185,1286
202005,445,4180,1290
202006,440,4181,1295
202007,444,4170,1295
202008,445,4164,1298
202009,452,4143,1307
202010,447,4138,1314
202011,452,4128,1316
202012,445,4112,1320
202101,434,4099,1329
202102,431,4094,1331
202103,428,4084,1329
202104,420,4074,1336
202105,419,4060,1331
202106,426,4057,1329
202107,422,4042,1334
202108,416,4032,1340
202109,422,4028,1345
202110,421,4026,1347
202111,421,4023,1351
202112,418,4015,1355
202201,418,4000,1353
202202,411,3995,1352
202203,406,3984,1353
202204,403,3973,1359
202205,399,3967,1358
202206,397,3955,1362
202207,397,3931,1368
202208,393,3920,1369
