ym,0-14,15-64,65
201404,9773,53380,7349
201405,9731,53392,7358
201406,9725,53402,7377
201407,9687,53423,7398
201408,9630,53429,7421
201409,9618,53391,7446
201410,9592,53358,7476
201411,9571,53394,7513
201412,9550,53397,7529
201501,9536,53387,7562
201502,9502,53403,7572
201503,9448,53410,7593
201504,9414,53426,7615
201505,9344,53452,7622
201506,9302,53452,7641
201507,9265,53466,7646
201508,9228,53433,7678
201509,9209,53375,7719
201510,9178,53374,7780
201511,9136,53361,7847
201512,9131,53397,7873
201601,9093,53409,7921
201602,9080,53347,7973
201603,9056,53305,8000
201604,9017,53273,8045
201605,8969,53273,8078
201606,8933,53213,8115
201607,8908,53186,8160
201608,8908,53164,8202
201609,8880,53101,8238
201610,8878,53054,8288
201611,8866,52993,8329
201612,8833,53007,8361
201701,8778,52971,8414
201702,8769,52919,8472
201703,8765,52870,8496
201704,8702,52843,8537
201705,8689,52807,8577
201706,8639,52777,8628
201707,8617,52748,8662
201708,8599,52681,8700
201709,8593,52619,8745
201710,8568,52622,8797
201711,8556,52574,8845
201712,8535,52572,8883
201801,8522,52541,8945
201802,8514,52520,8989
201803,8497,52490,9028
201804,8463,52539,9053
201805,8446,52478,9071
201806,8416,52450,9121
201807,8372,52385,9185
201808,8355,52297,9240
201809,8337,52251,9282
201810,8292,52210,9327
201811,8275,52207,9369
201812,8248,52224,9398
201901,8232,52186,9440
201902,8236,52148,9462
201903,8226,52112,9504
201904,8197,52112,9524
201905,8188,52080,9546
201906,8150,52062,9589
201907,8142,51990,9611
201908,8117,51947,9643
201909,8108,51865,9679
201910,8053,51834,9732
201911,8029,51803,9781
201912,8031,51758,9815
202001,8004,51736,9858
202002,7992,51660,9946
202003,7968,51617,9976
202004,7954,51627,10023
202005,7929,51624,10045
202006,7936,51563,10090
202007,7909,51487,10137
202008,7881,51416,10180
202009,7897,51329,10224
202010,7886,51304,10286
202011,7888,51272,10335
202012,7872,51244,10362
202101,7848,51200,10405
202102,7824,51175,10431
202103,7760,51069,10472
202104,7736,51008,10525
202105,7733,50995,10557
202106,7724,50914,10603
202107,7713,50780,10668
202108,7714,50646,10750
202109,7677,50563,10795
202110,7675,50530,10840
202111,7632,50462,10868
202112,7631,50369,10893
202201,7630,50305,10947
202202,7611,50189,11005
202203,7584,50063,11019
202204,7542,49960,11027
202205,7541,49928,11055
202206,7538,49924,11063
202207,7520,49922,11086
202208,7534,49856,11133
