ym,0-14,15-64,65
201404,24624,145248,24458
201405,24541,145251,24503
201406,24453,145196,24548
201407,24397,145154,24593
201408,24305,145039,24698
201409,24255,145019,24806
201410,24166,144902,24921
201411,24094,144818,25021
201412,24109,144749,25094
201501,24024,144567,25251
201502,23897,144447,25373
201503,23827,144239,25535
201504,23748,144120,25625
201505,23636,144051,25632
201506,23583,144057,25686
201507,23481,143939,25729
201508,23339,143849,25821
201509,23187,143762,25957
201510,23086,143617,26095
201511,23021,143445,26266
201512,22936,143259,26398
201601,22854,143068,26562
201602,22782,142820,26728
201603,22746,142586,26821
201604,22662,142484,26925
201605,22616,142281,27057
201606,22582,142131,27171
201607,22517,141921,27263
201608,22436,141779,27412
201609,22378,141590,27558
201610,22279,141348,27734
201611,22249,141156,27915
201612,22223,140997,28042
201701,22176,140767,28214
201702,22148,140606,28329
201703,22137,140414,28412
201704,22110,140247,28508
201705,22001,140074,28597
201706,21961,139954,28674
201707,21883,139788,28787
201708,21808,139546,28871
201709,21731,139291,29012
201710,21658,139139,29161
201711,21617,138926,29339
201712,21561,138749,29529
201801,21487,138501,29641
201802,21432,138343,29742
201803,21353,138119,29881
201804,21324,137981,29958
201805,21262,137822,30031
201806,21178,137647,30142
201807,21129,137450,30256
201808,21084,137224,30398
201809,21023,136994,30570
201810,21019,136815,30682
201811,20963,136624,30854
201812,20884,136441,31015
201901,20842,136218,31121
201902,20771,136016,31313
201903,20721,135772,31423
201904,20714,135625,31493
201905,20691,135565,31571
201906,20659,135488,31690
201907,20666,135438,31751
201908,20643,135335,31865
201909,20623,135117,32010
201910,20554,134918,32180
201911,20508,134758,32371
201912,20443,134553,32528
202001,20420,134424,32716
202002,20361,134264,32850
202003,20328,134026,32984
202004,20289,133907,33065
202005,20198,133734,33154
202006,20161,133545,33213
202007,20080,133399,33304
202008,19986,133081,33451
202009,19897,132756,33610
202010,19847,132488,33800
202011,19804,132271,33933
202012,19791,132021,34016
202101,19758,131791,34114
202102,19721,131471,34250
202103,19661,131145,34391
202104,19588,130883,34468
202105,19520,130665,34532
202106,19449,130493,34586
202107,19361,130299,34695
202108,19206,129935,34838
202109,19138,129602,35004
202110,19054,129260,35123
202111,18981,128913,35239
202112,18910,128600,35295
202201,18876,128227,35406
202202,18766,127813,35522
202203,18618,127320,35576
202204,18547,126831,35607
202205,18474,126686,35668
202206,18401,126533,35695
202207,18357,126338,35742
202208,18308,126073,35843
