ym,0-14,15-64,65
202003,46506,261564,52002
202004,46487,261392,52228
202005,46431,261254,52470
202006,46391,260999,52707
202007,46300,260775,52898
202008,46184,260517,53134
202009,46103,260099,53452
202010,45983,259852,53807
202011,45949,259490,54097
202012,45920,259249,54407
202101,45852,258923,54657
202102,45787,258563,54946
202103,45684,258133,55276
202104,45668,257858,55528
202105,45615,257618,55679
202106,45615,257419,55846
202107,45508,257230,56047
202108,45423,256888,56407
202109,45364,256653,56690
202110,45248,256269,56954
202111,45198,255780,57198
202112,45133,255396,57417
202201,44985,254950,57628
202202,44907,254410,57920
202203,44798,253861,58015
202204,44739,253312,58159
202205,44627,252828,58274
202206,44570,252589,58390
202207,44500,252418,58572
202208,44419,252284,58768
