ym,0-14,15-64,65
201404,11051,62507,6322
201405,11059,62597,6361
201406,11055,62711,6404
201407,11068,62818,6444
201408,11034,62911,6497
201409,11030,63022,6558
201410,11043,63048,6624
201411,11020,63080,6673
201412,11055,63213,6726
201501,11055,63217,6816
201502,11030,63259,6874
201503,10978,63278,6938
201504,10976,63362,7001
201505,10944,63503,7037
201506,10939,63614,7083
201507,10909,63787,7114
201508,10897,63940,7163
201509,10868,64043,7223
201510,10888,64157,7306
201511,10895,64229,7368
201512,10896,64267,7451
201601,10870,64300,7526
201602,10879,64309,7616
201603,10859,64336,7690
201604,10856,64395,7753
201605,10869,64471,7806
201606,10859,64536,7867
201607,10848,64678,7926
201608,10899,64816,7999
201609,10929,64885,8065
201610,10910,64901,8174
201611,10911,64903,8267
201612,10862,64938,8322
201701,10902,65005,8410
201702,10923,65026,8473
201703,10884,65027,8543
201704,10873,65036,8605
201705,10911,65121,8659
201706,10928,65265,8718
201707,10943,65372,8786
201708,10949,65555,8859
201709,10960,65639,8940
201710,10942,65708,9028
201711,10923,65723,9113
201712,10895,65810,9189
201801,10931,65835,9266
201802,10901,65852,9332
201803,10931,65935,9411
201804,10932,66035,9468
201805,10924,66143,9515
201806,10903,66261,9563
201807,10904,66372,9626
201808,10937,66536,9698
201809,10940,66658,9779
201810,10920,66657,9838
201811,10969,66667,9929
201812,10941,66730,10023
201901,10927,66905,10108
201902,10906,66937,10177
201903,10901,67062,10259
201904,10940,67153,10317
201905,10950,67231,10364
201906,10989,67292,10422
201907,10994,67459,10465
201908,11012,67492,10547
201909,11059,67649,10629
201910,11041,67670,10734
201911,11031,67680,10812
201912,11029,67702,10864
202001,11036,67812,10957
202002,11073,67818,11038
202003,11072,67918,11111
202004,11079,67940,11157
202005,11079,67998,11223
202006,11099,68262,11282
202007,11080,68398,11357
202008,11113,68630,11426
202009,11131,68754,11518
202010,11150,68815,11598
202011,11144,68950,11676
202012,11127,69030,11736
202101,11087,69047,11807
202102,11079,69087,11847
202103,11064,69089,11907
202104,11058,69216,11975
202105,11096,69326,12022
202106,11127,69396,12103
202107,11156,69511,12179
202108,11190,69597,12258
202109,11202,69780,12342
202110,11190,69810,12398
202111,11170,69829,12479
202112,11165,69870,12546
202201,11203,69981,12634
202202,11204,69977,12716
202203,11203,69997,12769
202204,11178,69979,12836
202205,11167,70068,12884
202206,11209,70173,12931
202207,11204,70280,12981
202208,11181,70342,13047
