ym,0-14,15-64,65
201404,8848,60747,13220
201405,8800,60677,13234
201406,8756,60685,13243
201407,8745,60586,13295
201408,8707,60466,13355
201409,8696,60366,13434
201410,8645,60281,13512
201411,8641,60172,13597
201412,8638,60065,13620
201501,8618,59940,13683
201502,8606,59846,13737
201503,8547,59766,13799
201504,8503,59661,13852
201505,8449,59568,13887
201506,8395,59512,13904
201507,8363,59437,13920
201508,8287,59365,13953
201509,8239,59281,13992
201510,8214,59157,14071
201511,8145,59066,14129
201512,8118,58925,14198
201601,8080,58794,14313
201602,8076,58693,14396
201603,8077,58607,14429
201604,8020,58499,14506
201605,7993,58393,14554
201606,7973,58250,14612
201607,7951,58104,14646
201608,7943,57916,14695
201609,7927,57791,14764
201610,7933,57654,14857
201611,7927,57533,14941
201612,7887,57393,14990
201701,7862,57300,15076
201702,7828,57136,15155
201703,7831,57027,15179
201704,7814,56938,15220
201705,7785,56848,15282
201706,7766,56754,15326
201707,7689,56640,15361
201708,7670,56493,15424
201709,7622,56326,15492
201710,7599,56194,15558
201711,7576,56085,15636
201712,7562,55971,15722
201801,7558,55915,15805
201802,7553,55847,15856
201803,7514,55653,15915
201804,7494,55552,15970
201805,7445,55462,16007
201806,7436,55378,16065
201807,7411,55190,16141
201808,7408,55074,16188
201809,7382,55004,16256
201810,7353,54904,16295
201811,7323,54842,16365
201812,7295,54668,16430
201901,7247,54546,16463
201902,7221,54451,16519
201903,7226,54344,16583
201904,7204,54287,16607
201905,7176,54204,16641
201906,7146,54105,16680
201907,7127,53962,16730
201908,7127,53852,16768
201909,7052,53712,16828
201910,7034,53647,16899
201911,7021,53542,16980
201912,7011,53436,17046
202001,7008,53379,17139
202002,7007,53289,17202
