ym,0-14,15-64,65
201404,37343,202844,25025
201405,37255,202715,25110
201406,37176,202820,25165
201407,37027,202669,25284
201408,36921,202694,25428
201409,36868,202468,25619
201410,36779,202452,25795
201411,36679,202437,25951
201412,36628,202607,26061
201501,36549,202592,26229
201502,36420,202506,26413
201503,36380,202429,26633
201504,36276,202404,26786
201505,36135,202379,26852
201506,36123,202381,26937
201507,36023,202223,27013
201508,35899,202075,27159
201509,35750,201944,27334
201510,35614,201834,27561
201511,35500,201765,27756
201512,35377,201621,27930
201601,35250,201326,28205
201602,35166,201120,28434
201603,35187,200862,28634
201604,35124,200674,28821
201605,35049,200451,28989
201606,35028,200379,29162
201607,34997,200224,29329
201608,34942,199990,29528
201609,34918,199815,29748
201610,34844,199580,29999
201611,34841,199408,30207
201612,34852,199303,30463
201701,34796,199173,30697
201702,34796,199068,30899
201703,34850,198913,31118
201704,34843,198929,31271
201705,34815,198687,31413
201706,34744,198564,31498
201707,34637,198281,31657
201708,34564,198056,31839
201709,34495,197775,32077
201710,34381,197489,32332
201711,34372,197249,32570
201712,34303,196934,32751
201801,34265,196644,33016
201802,34244,196380,33175
201803,34233,196074,33359
201804,34193,195816,33451
201805,34144,195583,33535
201806,34042,195384,33680
201807,34049,195068,33854
201808,34017,194778,34083
201809,34019,194458,34312
201810,33913,194160,34605
201811,33872,193889,34837
201812,33818,193621,35081
201901,33810,193357,35307
201902,33776,193078,35556
201903,33689,192885,35738
201904,33717,192725,35826
201905,33669,192526,35963
201906,33669,192388,36138
201907,33664,192170,36295
201908,33625,191971,36453
201909,33506,191587,36660
201910,33390,191426,36893
201911,33366,191212,37172
201912,33304,191068,37404
202001,33272,191025,37705
202002,33250,190721,37933
