ym,0-14,15-64,65
201404,1423,10929,2921
201405,1421,10921,2922
201406,1416,10924,2914
201407,1424,10918,2914
201408,1414,10898,2924
201409,1420,10871,2924
201410,1422,10869,2924
201411,1417,10851,2936
201412,1411,10831,2936
201501,1406,10812,2940
201502,1382,10803,2948
201503,1377,10805,2941
201504,1359,10787,2951
201505,1355,10773,2954
201506,1345,10756,2952
201507,1344,10761,2946
201508,1325,10750,2961
201509,1319,10740,2956
201510,1322,10727,2962
201511,1314,10733,2962
201512,1312,10697,2969
201601,1295,10691,2967
201602,1284,10670,2974
201603,1269,10641,2976
201604,1257,10632,2968
201605,1249,10611,2977
201606,1247,10608,2977
201607,1245,10597,2984
201608,1239,10569,2994
201609,1232,10543,3001
201610,1229,10534,3003
201611,1221,10530,3003
201612,1206,10515,3022
201701,1191,10496,3030
201702,1180,10481,3033
201703,1170,10471,3032
201704,1166,10446,3035
201705,1159,10436,3037
201706,1157,10414,3047
201707,1157,10401,3056
201708,1160,10402,3055
201709,1155,10391,3066
201710,1146,10385,3074
201711,1138,10367,3071
201712,1118,10344,3078
201801,1120,10332,3076
201802,1118,10315,3082
201803,1109,10330,3088
201804,1106,10342,3090
201805,1107,10329,3090
201806,1102,10332,3101
201807,1096,10326,3099
201808,1080,10299,3107
201809,1084,10296,3109
201810,1074,10279,3112
201811,1077,10272,3124
201812,1066,10246,3125
201901,1054,10215,3133
201902,1049,10201,3137
201903,1030,10185,3137
201904,1013,10166,3146
201905,1003,10152,3155
201906,1007,10127,3168
201907,1001,10108,3171
201908,993,10085,3181
201909,1004,10061,3185
201910,992,10042,3194
201911,985,10013,3207
201912,988,9996,3211
202001,985,9976,3223
202002,978,9947,3219
202003,963,9925,3228
202004,973,9910,3230
202005,968,9885,3237
202006,966,9872,3245
202007,965,9862,3244
202008,953,9836,3237
202009,959,9824,3247
202010,957,9797,3262
202011,953,9766,3274
202012,943,9742,3291
202101,929,9727,3292
202102,927,9706,3307
202103,918,9698,3314
202104,914,9685,3317
202105,916,9672,3315
202106,914,9661,3311
202107,917,9639,3314
202108,918,9614,3324
202109,917,9589,3333
202110,912,9571,3335
202111,909,9552,3338
202112,901,9529,3340
202201,902,9481,3355
202202,901,9468,3362
202203,885,9455,3360
202204,871,9423,3369
202205,870,9402,3385
202206,865,9407,3383
202207,868,9393,3379
202208,868,9367,3373
