ym,0-14,15-64,65
201404,5185,32095,5941
201405,5163,32093,5949
201406,5138,32094,5971
201407,5132,32093,5973
201408,5145,32095,5983
201409,5143,32083,5998
201410,5109,32080,6017
201411,5089,32089,6032
201412,5071,32068,6051
201501,5053,32084,6100
201502,5037,32091,6118
201503,5014,32059,6149
201504,4992,32054,6176
201505,4979,32039,6182
201506,4936,32024,6192
201507,4904,32047,6205
201508,4891,32040,6214
201509,4859,32031,6225
201510,4837,32037,6256
201511,4822,32054,6284
201512,4808,32062,6291
201601,4800,32048,6310
201602,4783,32011,6350
201603,4771,32003,6374
201604,4758,32002,6393
201605,4720,31974,6406
201606,4699,31964,6432
201607,4672,31926,6454
201608,4675,31937,6461
201609,4679,31918,6485
201610,4679,31907,6504
201611,4679,31883,6539
201612,4647,31849,6571
201701,4624,31797,6600
201702,4615,31768,6626
201703,4605,31719,6665
201704,4578,31673,6685
201705,4564,31624,6697
201706,4548,31605,6704
201707,4532,31596,6722
201708,4504,31549,6741
201709,4495,31553,6742
201710,4490,31516,6774
201711,4465,31514,6800
201712,4462,31491,6804
201801,4479,31482,6834
201802,4482,31445,6868
201803,4472,31352,6883
201804,4461,31325,6902
201805,4429,31293,6928
201806,4430,31255,6952
201807,4421,31189,6976
201808,4385,31137,6996
201809,4371,31094,7021
201810,4322,31093,7016
201811,4302,31071,7049
201812,4276,31037,7077
201901,4264,31023,7095
201902,4244,30982,7123
201903,4222,30923,7138
201904,4206,30902,7149
201905,4190,30881,7154
201906,4187,30858,7163
201907,4192,30849,7175
201908,4189,30796,7195
201909,4180,30768,7213
201910,4166,30744,7250
201911,4148,30729,7273
201912,4124,30716,7302
202001,4096,30657,7329
202002,4091,30645,7361
202003,4069,30584,7390
202004,4039,30568,7410
202005,4024,30522,7427
202006,4020,30486,7442
202007,4009,30430,7465
202008,4012,30393,7479
202009,4002,30338,7508
202010,3979,30295,7538
202011,3974,30273,7576
202012,3963,30230,7571
202101,3940,30193,7584
202102,3925,30153,7608
202103,3905,30108,7628
202104,3886,30066,7665
202105,3882,30036,7693
202106,3873,30000,7711
202107,3851,29966,7732
202108,3862,29905,7753
202109,3835,29834,7769
202110,3819,29762,7794
202111,3801,29684,7826
202112,3791,29645,7821
202201,3796,29561,7868
202202,3772,29456,7886
202203,3745,29387,7901
202204,3723,29302,7928
202205,3689,29261,7945
202206,3679,29215,7934
202207,3674,29174,7924
202208,3663,29149,7943
