ym,0-14,15-64,65
201404,1471,9821,2585
201405,1471,9785,2581
201406,1464,9763,2575
201407,1450,9760,2573
201408,1447,9726,2578
201409,1443,9709,2582
201410,1445,9706,2582
201411,1427,9693,2582
201412,1430,9654,2579
201501,1422,9644,2586
201502,1423,9640,2593
201503,1412,9623,2593
201504,1398,9617,2589
201505,1381,9602,2581
201506,1376,9604,2579
201507,1367,9601,2582
201508,1354,9577,2593
201509,1344,9559,2611
201510,1337,9550,2622
201511,1321,9531,2628
201512,1322,9516,2629
201601,1314,9481,2640
201602,1309,9467,2645
201603,1304,9449,2645
201604,1292,9427,2650
201605,1284,9418,2654
201606,1268,9420,2658
201607,1260,9383,2667
201608,1254,9356,2668
201609,1252,9333,2681
201610,1245,9316,2679
201611,1248,9303,2683
201612,1245,9288,2684
201701,1241,9259,2697
201702,1234,9260,2708
201703,1221,9253,2705
201704,1213,9241,2710
201705,1206,9221,2708
201706,1194,9198,2717
201707,1186,9198,2709
201708,1173,9185,2707
201709,1164,9180,2713
201710,1166,9181,2716
201711,1158,9163,2717
201712,1147,9145,2724
201801,1148,9128,2723
201802,1144,9115,2725
201803,1145,9089,2722
201804,1145,9101,2719
201805,1136,9114,2721
201806,1135,9145,2728
201807,1136,9144,2730
201808,1129,9131,2737
201809,1129,9120,2740
201810,1122,9112,2750
201811,1129,9090,2763
201812,1122,9046,2771
201901,1111,9024,2765
201902,1104,9010,2767
201903,1091,8994,2768
201904,1089,8948,2771
201905,1081,8928,2782
201906,1073,8934,2782
201907,1073,8916,2791
201908,1062,8884,2794
201909,1051,8856,2797
201910,1039,8833,2800
201911,1039,8802,2812
201912,1038,8776,2819
202001,1038,8754,2827
202002,1027,8730,2828
202003,1019,8698,2824
202004,1002,8700,2824
202005,1001,8684,2837
202006,997,8649,2833
202007,990,8627,2845
202008,978,8610,2842
202009,966,8600,2848
202010,967,8568,2866
202011,972,8546,2881
202012,970,8541,2880
202101,957,8531,2883
202102,961,8535,2880
202103,944,8516,2886
202104,935,8478,2899
202105,928,8454,2907
202106,924,8433,2904
202107,915,8412,2909
202108,904,8390,2914
202109,899,8377,2907
202110,899,8349,2918
202111,892,8324,2934
202112,887,8301,2947
202201,894,8282,2948
202202,881,8251,2955
202203,867,8228,2963
202204,862,8216,2967
202205,850,8197,2977
202206,849,8176,2985
202207,850,8171,2985
202208,848,8148,2979
