ym,0-14,15-64,65
201404,3382,21910,3674
201405,3376,21944,3673
201406,3379,21924,3670
201407,3375,21929,3674
201408,3348,21949,3676
201409,3350,21928,3682
201410,3358,21907,3702
201411,3354,21897,3706
201412,3350,21876,3732
201501,3322,21829,3756
201502,3332,21833,3764
201503,3286,21824,3777
201504,3285,21823,3783
201505,3268,21831,3781
201506,3238,21824,3792
201507,3188,21808,3807
201508,3191,21817,3824
201509,3211,21858,3852
201510,3209,21885,3865
201511,3203,21920,3887
201512,3186,21920,3902
201601,3151,21908,3933
201602,3136,21875,3937
201603,3112,21835,3948
201604,3106,21823,3962
201605,3082,21806,3982
201606,3079,21838,3985
201607,3098,21838,4003
201608,3085,21838,4002
201609,3081,21828,4015
201610,3083,21821,4037
201611,3080,21791,4065
201612,3056,21756,4086
201701,3036,21718,4113
201702,3031,21703,4121
201703,2985,21685,4144
201704,2971,21680,4156
201705,2964,21666,4177
201706,2954,21652,4179
201707,2944,21670,4167
201708,2945,21619,4182
201709,2946,21650,4196
201710,2924,21663,4202
201711,2922,21635,4232
201712,2906,21615,4242
201801,2878,21580,4275
201802,2861,21565,4297
201803,2830,21562,4307
201804,2824,21534,4327
201805,2802,21523,4340
201806,2786,21476,4355
201807,2768,21415,4386
201808,2747,21370,4405
201809,2743,21362,4421
201810,2731,21363,4439
201811,2725,21337,4461
201812,2717,21318,4471
201901,2697,21279,4486
201902,2679,21248,4508
201903,2637,21198,4533
201904,2625,21172,4549
201905,2623,21149,4569
201906,2617,21106,4595
201907,2619,21059,4597
201908,2594,21040,4614
201909,2593,21016,4605
201910,2587,20974,4638
201911,2560,20960,4650
201912,2538,20934,4657
202001,2520,20870,4679
202002,2498,20845,4697
202003,2468,20836,4721
202004,2465,20821,4751
202005,2454,20786,4767
202006,2439,20743,4777
202007,2421,20708,4785
202008,2410,20704,4796
202009,2407,20678,4811
202010,2393,20626,4839
202011,2385,20567,4860
202012,2365,20548,4872
202101,2344,20500,4898
202102,2344,20460,4910
202103,2314,20416,4914
202104,2309,20367,4934
202105,2305,20353,4938
202106,2307,20308,4948
202107,2296,20277,4942
202108,2279,20195,4951
202109,2275,20152,4954
202110,2268,20100,4966
202111,2245,20045,4967
202112,2234,19998,4972
202201,2214,19947,4980
202202,2206,19883,4990
202203,2207,19821,4994
202204,2210,19770,5003
202205,2204,19743,5009
202206,2204,19673,5025
202207,2193,19633,5018
202208,2170,19636,5031
