ym,0-14,15-64,65
201404,4368,34452,4896
201405,4337,34425,4903
201406,4336,34416,4915
201407,4311,34375,4925
201408,4287,34352,4963
201409,4292,34360,4995
201410,4283,34350,5038
201411,4288,34355,5068
201412,4274,34366,5095
201501,4261,34414,5134
201502,4251,34383,5166
201503,4239,34314,5195
201504,4252,34316,5219
201505,4225,34343,5253
201506,4205,34314,5270
201507,4173,34337,5296
201508,4178,34339,5326
201509,4167,34312,5365
201510,4148,34334,5410
201511,4150,34334,5459
201512,4145,34328,5492
201601,4102,34267,5568
201602,4106,34200,5605
201603,4126,34218,5634
201604,4100,34178,5680
201605,4094,34198,5732
201606,4107,34212,5749
201607,4088,34203,5774
201608,4094,34218,5830
201609,4122,34218,5885
201610,4126,34152,5951
201611,4119,34137,5994
201612,4124,34095,6046
201701,4095,34044,6104
201702,4097,34002,6138
201703,4091,33994,6186
201704,4079,33951,6240
201705,4076,33987,6267
201706,4045,33992,6295
201707,4051,33939,6303
201708,4036,33859,6348
201709,4028,33840,6388
201710,4043,33818,6443
201711,4030,33765,6495
201712,3989,33773,6529
201801,4029,33714,6604
201802,4039,33694,6644
201803,4028,33640,6681
201804,3993,33564,6701
201805,3985,33570,6707
201806,3993,33535,6751
201807,3981,33516,6787
201808,4002,33540,6800
201809,4008,33516,6855
201810,4023,33460,6904
201811,4024,33462,6945
201812,4002,33462,7005
201901,4006,33462,7070
201902,3999,33519,7121
201903,4003,33542,7168
201904,3994,33499,7219
201905,3974,33474,7238
201906,3986,33469,7281
201907,3997,33499,7306
201908,3987,33483,7361
201909,4001,33480,7402
201910,4008,33481,7446
201911,4007,33430,7502
201912,4015,33383,7562
202001,3988,33318,7619
202002,3998,33302,7686
202003,4001,33265,7735
202004,3975,33250,7782
202005,3959,33223,7817
202006,3961,33158,7859
202007,3966,33172,7896
202008,3945,33082,7954
202009,3943,33032,8004
202010,3935,33010,8064
202011,3933,32944,8110
202012,3903,32886,8149
202101,3879,32827,8194
202102,3879,32751,8241
202103,3871,32693,8283
202104,3869,32645,8330
202105,3855,32571,8356
202106,3859,32528,8372
202107,3833,32483,8411
202108,3813,32326,8467
202109,3806,32203,8511
202110,3785,32125,8547
202111,3784,32042,8588
202112,3803,31975,8615
202201,3809,31884,8648
202202,3812,31764,8686
202203,3776,31604,8696
202204,3761,31428,8696
202205,3743,31364,8743
202206,3749,31387,8776
202207,3757,31369,8800
202208,3738,31340,8861
