ym,0-14,15-64,65
201404,631,2360,186
201405,635,2374,186
201406,644,2363,189
201407,648,2377,190
201408,651,2374,190
201409,651,2368,191
201410,648,2367,190
201411,648,2362,192
201412,649,2362,193
201501,645,2356,193
201502,640,2353,191
201503,628,2354,190
201504,629,2355,187
201505,624,2349,190
201506,624,2349,188
201507,619,2349,187
201508,612,2343,189
201509,612,2336,189
201510,612,2335,190
201511,617,2333,192
201512,624,2332,193
201601,622,2328,196
201602,620,2334,196
201603,620,2332,196
201604,618,2325,199
201605,610,2333,199
201606,610,2331,201
201607,606,2328,204
201608,602,2329,202
201609,600,2327,201
201610,605,2325,202
201611,612,2318,202
201612,610,2318,203
201701,609,2320,205
201702,599,2315,210
201703,600,2311,210
201704,588,2303,212
201705,587,2303,213
201706,588,2302,213
201707,589,2300,214
201708,593,2301,214
201709,592,2308,214
201710,593,2311,215
201711,593,2303,217
201712,600,2306,219
201801,598,2308,220
201802,605,2309,222
201803,603,2316,223
201804,599,2315,225
201805,600,2312,225
201806,597,2314,230
201807,606,2314,231
201808,595,2312,232
201809,595,2311,235
201810,597,2306,240
201811,606,2302,245
201812,605,2296,247
201901,603,2299,249
201902,602,2297,251
201903,607,2291,255
201904,604,2290,255
201905,609,2280,257
201906,608,2283,257
201907,606,2288,258
201908,606,2286,258
201909,605,2287,260
201910,607,2285,264
201911,604,2288,262
201912,599,2285,262
202001,598,2286,264
202002,605,2281,267
202003,599,2277,269
202004,601,2275,272
202005,597,2266,274
202006,597,2268,274
202007,597,2265,279
202008,596,2270,280
202009,591,2266,284
202010,589,2266,287
202011,593,2260,291
202012,593,2262,292
202101,591,2257,293
202102,596,2256,296
202103,592,2259,298
202104,594,2256,300
202105,587,2259,301
202106,586,2254,300
202107,593,2247,301
202108,597,2245,303
202109,598,2244,304
202110,600,2245,301
202111,598,2250,302
202112,597,2246,300
202201,592,2255,301
202202,594,2254,303
202203,592,2254,305
202204,591,2272,305
202205,587,2272,307
202206,586,2281,309
202207,586,2306,309
202208,575,2312,312
