ym,0-14,15-64,65
201404,2650,14632,2611
201405,2630,14664,2615
201406,2625,14687,2613
201407,2618,14692,2615
201408,2608,14676,2623
201409,2606,14674,2637
201410,2599,14669,2643
201411,2579,14661,2666
201412,2570,14622,2662
201501,2549,14608,2670
201502,2540,14595,2669
201503,2529,14578,2679
201504,2516,14547,2700
201505,2510,14543,2702
201506,2503,14530,2698
201507,2492,14524,2704
201508,2469,14512,2708
201509,2454,14499,2716
201510,2434,14508,2727
201511,2421,14501,2736
201512,2418,14491,2746
201601,2410,14493,2754
201602,2410,14482,2767
201603,2413,14458,2763
201604,2404,14467,2771
201605,2393,14451,2783
201606,2384,14468,2788
201607,2378,14476,2799
201608,2368,14461,2803
201609,2343,14450,2807
201610,2331,14414,2820
201611,2330,14399,2839
201612,2331,14373,2851
201701,2314,14354,2859
201702,2295,14346,2871
201703,2286,14341,2879
201704,2282,14337,2883
201705,2263,14325,2888
201706,2243,14298,2900
201707,2225,14302,2904
201708,2234,14276,2913
201709,2230,14240,2929
201710,2246,14218,2946
201711,2239,14199,2967
201712,2220,14191,2972
201801,2216,14159,2986
201802,2213,14147,2991
201803,2213,14118,3003
201804,2193,14125,3002
201805,2185,14121,3009
201806,2167,14111,3026
201807,2169,14071,3054
201808,2157,14073,3064
201809,2146,14060,3079
201810,2139,14044,3083
201811,2138,14037,3100
201812,2126,14022,3104
201901,2127,14008,3112
201902,2109,13991,3131
201903,2103,13951,3135
201904,2087,13956,3142
201905,2075,13938,3146
201906,2065,13925,3151
201907,2068,13906,3155
201908,2058,13880,3164
201909,2051,13858,3173
201910,2041,13849,3187
201911,2048,13819,3200
201912,2034,13807,3208
202001,2023,13795,3207
202002,2018,13765,3217
202003,2015,13746,3213
202004,2005,13742,3218
202005,2004,13734,3214
202006,1991,13730,3214
202007,1981,13706,3222
202008,1968,13674,3228
202009,1977,13658,3243
202010,1971,13651,3261
202011,1963,13632,3282
202012,1969,13593,3310
202101,1951,13592,3313
202102,1945,13567,3327
202103,1935,13545,3343
202104,1937,13524,3355
202105,1931,13509,3357
202106,1930,13482,3361
202107,1927,13455,3377
202108,1919,13460,3380
202109,1895,13421,3402
202110,1872,13409,3407
202111,1868,13386,3413
202112,1844,13376,3407
202201,1839,13369,3421
202202,1831,13340,3437
202203,1827,13307,3443
202204,1813,13285,3447
202205,1810,13265,3454
202206,1809,13255,3455
202207,1807,13232,3462
202208,1805,13231,3468
