ym,0-14,15-64,65
201404,487,5240,1974
201405,489,5233,1971
201406,487,5235,1970
201407,493,5232,1972
201408,494,5234,1971
201409,497,5236,1968
201410,502,5231,1964
201411,502,5226,1966
201412,499,5220,1961
201501,489,5194,1960
201502,477,5173,1967
201503,476,5172,1965
201504,462,5162,1964
201505,456,5156,1969
201506,442,5136,1967
201507,440,5126,1966
201508,440,5120,1966
201509,440,5111,1970
201510,439,5092,1969
201511,439,5078,1971
201512,435,5063,1975
201601,426,5051,1980
201602,420,5033,1977
201603,416,5030,1970
201604,413,5023,1970
201605,412,5019,1966
201606,411,5017,1967
201607,412,5011,1967
201608,411,4998,1972
201609,409,4975,1980
201610,413,4961,1985
201611,409,4948,1985
201612,403,4949,1988
201701,394,4943,1991
201702,390,4931,1996
201703,386,4912,1996
201704,391,4891,2004
201705,387,4886,2002
201706,385,4883,2003
201707,385,4887,2003
201708,388,4890,2005
201709,386,4874,2004
201710,391,4865,2009
201711,396,4853,2011
201712,390,4850,2005
201801,389,4839,2009
201802,389,4831,2011
201803,386,4825,2010
201804,385,4815,2004
201805,381,4825,1999
201806,388,4832,1997
201807,388,4836,1998
201808,398,4821,2002
201809,393,4812,1998
201810,389,4805,2002
201811,384,4791,2004
201812,377,4783,1999
201901,380,4768,2000
201902,377,4767,2002
201903,381,4759,1997
201904,380,4757,1996
201905,379,4755,1993
201906,376,4741,1999
201907,383,4732,1999
201908,383,4722,2000
201909,387,4703,2001
201910,386,4691,1995
201911,382,4682,2002
201912,374,4659,2010
202001,375,4646,2015
202002,370,4634,2014
202003,368,4628,2019
202004,365,4622,2015
202005,366,4614,2014
202006,364,4586,2021
202007,361,4587,2022
202008,362,4575,2032
202009,365,4560,2021
202010,367,4546,2019
202011,372,4537,2019
202012,375,4524,2020
202101,365,4520,2022
202102,366,4509,2024
202103,361,4489,2026
202104,363,4488,2022
202105,365,4482,2026
202106,369,4478,2024
202107,367,4468,2025
202108,366,4453,2034
202109,366,4430,2035
202110,361,4423,2037
202111,361,4415,2031
202112,355,4403,2030
202201,344,4391,2035
202202,344,4378,2037
202203,342,4377,2041
202204,339,4374,2038
202205,338,4377,2030
202206,339,4359,2031
202207,339,4347,2036
202208,338,4329,2038
