ym,0-14,15-64,65
201404,14120,72702,10910
201405,14090,72681,10929
201406,14065,72722,10947
201407,14041,72730,10970
201408,13978,72711,11004
201409,13915,72695,11052
201410,13887,72689,11134
201411,13850,72694,11186
201412,13827,72714,11210
201501,13817,72710,11260
201502,13771,72737,11300
201503,13704,72744,11346
201504,13645,72720,11403
201505,13622,72736,11422
201506,13564,72739,11442
201507,13522,72766,11458
201508,13481,72767,11521
201509,13399,72758,11584
201510,13348,72761,11690
201511,13280,72733,11768
201512,13282,72730,11815
201601,13234,72726,11883
201602,13210,72669,11951
201603,13202,72607,11995
201604,13191,72587,12044
201605,13149,72532,12101
201606,13131,72515,12141
201607,13091,72467,12194
201608,13046,72402,12239
201609,12997,72325,12286
201610,12979,72239,12352
201611,12957,72130,12462
201612,12995,72132,12516
201701,12996,72074,12599
201702,13012,72022,12655
201703,12970,71927,12688
201704,12945,71944,12703
201705,12896,71899,12741
201706,12877,71870,12765
201707,12852,71801,12786
201708,12790,71704,12838
201709,12766,71655,12904
201710,12739,71594,12968
201711,12730,71539,13052
201712,12718,71489,13122
201801,12714,71425,13206
201802,12710,71386,13240
201803,12718,71286,13298
201804,12711,71208,13330
201805,12687,71114,13367
201806,12650,71072,13423
201807,12623,70964,13497
201808,12614,70850,13567
201809,12593,70796,13650
201810,12579,70779,13714
201811,12588,70724,13780
201812,12579,70683,13841
201901,12583,70626,13882
201902,12580,70583,13966
201903,12615,70564,14008
201904,12598,70500,14040
201905,12578,70473,14082
201906,12577,70444,14127
201907,12630,70388,14149
201908,12610,70321,14209
201909,12582,70273,14252
201910,12572,70257,14307
201911,12526,70224,14370
201912,12526,70177,14424
202001,12484,70154,14512
202002,12484,70066,14596
202003,12471,69997,14665
202004,12468,69935,14702
202005,12469,69875,14746
202006,12446,69823,14806
202007,12395,69760,14883
202008,12376,69635,14960
202009,12322,69544,15013
202010,12282,69517,15067
202011,12259,69440,15115
202012,12288,69392,15161
202101,12247,69294,15237
202102,12254,69236,15317
202103,12202,69193,15370
202104,12192,69088,15430
202105,12173,68974,15490
202106,12183,68875,15528
202107,12133,68717,15583
202108,12092,68594,15638
202109,12018,68451,15698
202110,11989,68328,15763
202111,11971,68160,15799
202112,12014,68068,15840
202201,11981,67927,15879
202202,11947,67720,15979
202203,11927,67467,15987
202204,11882,67328,16009
202205,11865,67225,16038
202206,11858,67203,16071
202207,11799,67186,16115
202208,11805,67118,16178
