ym,0-14,15-64,65
201404,21921,120525,13563
201405,21861,120506,13586
201406,21814,120490,13644
201407,21758,120449,13672
201408,21706,120476,13766
201409,21663,120379,13851
201410,21634,120454,13949
201411,21614,120434,14027
201412,21607,120471,14093
201501,21527,120463,14215
201502,21459,120434,14284
201503,21325,120382,14379
201504,21264,120358,14452
201505,21203,120393,14534
201506,21129,120370,14584
201507,21044,120331,14624
201508,20959,120314,14723
201509,20895,120294,14824
201510,20789,120349,14943
201511,20754,120356,15035
201512,20700,120425,15131
201601,20654,120306,15260
201602,20609,120292,15391
201603,20618,120196,15503
201604,20568,120105,15612
201605,20563,120101,15676
201606,20522,120079,15795
201607,20513,120072,15896
201608,20490,120007,16005
201609,20462,120037,16127
201610,20469,120015,16254
201611,20483,120008,16419
201612,20507,119965,16551
201701,20461,119896,16715
201702,20454,119787,16859
201703,20419,119773,16954
201704,20339,119785,17064
201705,20341,119767,17151
201706,20291,119680,17248
201707,20266,119672,17336
201708,20259,119611,17440
201709,20217,119525,17552
201710,20188,119449,17687
201711,20197,119398,17829
201712,20127,119361,17987
201801,20154,119285,18144
201802,20087,119219,18246
201803,20013,119134,18375
201804,20019,119050,18461
201805,20030,118931,18547
201806,20037,118776,18669
201807,20013,118717,18803
201808,19974,118646,18916
201809,19911,118631,19072
201810,19917,118574,19194
201811,19924,118456,19330
201812,19887,118397,19458
201901,19878,118297,19569
201902,19849,118221,19701
201903,19797,118154,19815
201904,19754,118098,19899
201905,19704,118083,19947
201906,19683,117956,20046
201907,19707,117962,20080
201908,19717,117839,20219
201909,19664,117730,20328
201910,19648,117631,20477
201911,19642,117518,20624
201912,19629,117405,20759
202001,19579,117426,20896
202002,19590,117344,21034
202003,19511,117166,21134
202004,19464,117042,21233
202005,19414,116939,21329
202006,19386,116813,21443
202007,19356,116638,21540
202008,19306,116509,21656
202009,19292,116322,21810
202010,19273,116211,21948
202011,19256,116104,22054
202012,19213,115972,22171
202101,19151,115743,22281
202102,19109,115535,22386
202103,19096,115297,22513
202104,19016,115101,22620
202105,19007,114927,22729
202106,18983,114833,22803
202107,18958,114745,22877
202108,18872,114507,23036
202109,18811,114309,23177
202110,18745,114141,23282
202111,18739,113977,23392
202112,18700,113825,23510
202201,18639,113616,23634
202202,18626,113344,23753
202203,18550,113031,23827
202204,18465,112653,23877
202205,18428,112526,23972
202206,18394,112394,23993
202207,18362,112284,24047
202208,18332,112138,24157
