ym,0-14,15-64,65
201404,7790,38603,6589
201405,7792,38597,6591
201406,7782,38584,6595
201407,7775,38626,6603
201408,7751,38603,6617
201409,7717,38625,6647
201410,7707,38614,6679
201411,7694,38606,6720
201412,7719,38621,6724
201501,7697,38628,6746
201502,7656,38641,6765
201503,7625,38617,6786
201504,7618,38575,6830
201505,7598,38606,6846
201506,7598,38615,6850
201507,7565,38615,6859
201508,7547,38628,6875
201509,7499,38613,6911
201510,7458,38625,6967
201511,7426,38609,7004
201512,7395,38611,7027
201601,7379,38654,7048
201602,7340,38649,7071
201603,7364,38626,7104
201604,7361,38604,7123
201605,7350,38564,7158
201606,7344,38533,7192
201607,7345,38514,7229
201608,7329,38488,7251
201609,7310,38437,7290
201610,7304,38385,7335
201611,7302,38335,7360
201612,7329,38317,7361
201701,7318,38288,7387
201702,7313,38235,7415
201703,7314,38213,7438
201704,7265,38197,7466
201705,7228,38181,7491
201706,7199,38152,7516
201707,7188,38127,7524
201708,7146,38109,7543
201709,7105,38062,7572
201710,7107,38033,7626
201711,7081,38021,7655
201712,7085,37993,7683
201801,7063,37950,7720
201802,7042,37905,7744
201803,7023,37870,7758
201804,7013,37842,7783
201805,7000,37803,7800
201806,6992,37796,7817
201807,6991,37746,7844
201808,7009,37710,7877
201809,6988,37637,7928
201810,6992,37612,7974
201811,6951,37591,8031
201812,6920,37559,8059
201901,6917,37528,8086
201902,6919,37490,8135
201903,6895,37448,8164
201904,6896,37410,8176
201905,6900,37335,8210
201906,6878,37291,8226
201907,6877,37254,8243
201908,6840,37183,8273
201909,6803,37107,8294
201910,6797,37093,8329
201911,6787,37053,8382
201912,6777,36999,8409
202001,6764,36976,8448
202002,6749,36916,8488
202003,6737,36888,8504
202004,6719,36812,8546
202005,6700,36774,8563
202006,6698,36720,8596
202007,6656,36678,8628
202008,6622,36586,8665
202009,6606,36514,8712
202010,6586,36467,8741
202011,6579,36411,8781
202012,6587,36348,8791
202101,6578,36302,8817
202102,6554,36250,8857
202103,6549,36202,8890
202104,6531,36166,8919
202105,6529,36119,8946
202106,6508,36052,8968
202107,6500,35997,8993
202108,6453,35906,9039
202109,6437,35860,9085
202110,6379,35807,9127
202111,6381,35761,9149
202112,6389,35689,9139
202201,6389,35609,9166
202202,6382,35487,9215
202203,6373,35369,9220
202204,6355,35305,9217
202205,6321,35282,9233
202206,6313,35244,9244
202207,6302,35157,9270
202208,6295,35120,9300
