ym,0-14,15-64,65
201404,20431,131225,25386
201405,20389,131059,25401
201406,20373,130856,25425
201407,20304,130578,25486
201408,20214,130455,25575
201409,20139,130190,25704
201410,20089,130046,25842
201411,20044,129940,25979
201412,20039,129687,26128
201501,19977,129493,26292
201502,19911,129341,26439
201503,19839,129021,26604
201504,19771,128805,26750
201505,19666,128675,26799
201506,19637,128531,26845
201507,19608,128368,26892
201508,19602,128232,26984
201509,19522,128063,27115
201510,19492,127963,27246
201511,19413,127745,27451
201512,19322,127598,27595
201601,19251,127378,27790
201602,19216,127118,27985
201603,19137,126817,28124
201604,19135,126622,28255
201605,19087,126352,28350
201606,19087,126234,28482
201607,19096,125900,28609
201608,19078,125613,28746
201609,18991,125247,28946
201610,18969,124973,29175
201611,18954,124711,29330
201612,18950,124440,29505
201701,18904,124179,29685
201702,18894,123899,29820
201703,18881,123616,29961
201704,18869,123384,30056
201705,18846,123110,30169
201706,18819,122835,30220
201707,18822,122650,30279
201708,18821,122378,30442
201709,18765,122045,30588
201710,18716,121739,30782
201711,18641,121502,30959
201712,18630,121257,31146
201801,18601,120997,31263
201802,18612,120771,31403
201803,18644,120598,31524
201804,18634,120436,31608
201805,18614,120173,31670
201806,18604,120000,31744
201807,18607,119757,31863
201808,18620,119523,31985
201809,18576,119247,32133
201810,18523,119013,32304
201811,18489,118740,32504
201812,18471,118544,32633
201901,18482,118330,32772
201902,18490,118053,32961
201903,18472,117906,33090
201904,18502,117676,33167
201905,18471,117500,33256
201906,18475,117404,33308
201907,18470,117207,33407
201908,18500,117037,33537
201909,18462,116728,33691
201910,18471,116573,33859
201911,18434,116368,34049
201912,18409,116190,34226
202001,18371,116073,34382
202002,18359,115803,34520
202003,18449,115585,34646
202004,18421,115364,34739
202005,18405,115272,34827
202006,18366,115054,34887
202007,18320,114780,34978
202008,18357,114507,35094
202009,18297,114158,35229
202010,18288,113886,35419
202011,18237,113626,35551
202012,18261,113347,35672
202101,18259,113103,35785
202102,18228,112788,35922
202103,18320,112518,36032
202104,18305,112290,36089
202105,18264,111972,36155
202106,18234,111776,36243
202107,18236,111467,36305
202108,18153,111175,36445
202109,18070,110812,36537
202110,17984,110511,36627
202111,17948,110149,36737
202112,17949,109836,36787
202201,17959,109493,36836
202202,17903,109075,36917
202203,17872,108646,36908
202204,17784,108179,36963
202205,17697,107723,36936
202206,17685,107612,36985
202207,17659,107520,37005
202208,17664,107364,37116
