ym,0-14,15-64,65
201404,12623,86276,11555
201405,12601,86333,11596
201406,12541,86465,11594
201407,12547,86595,11637
201408,12550,86717,11683
201409,12521,86787,11746
201410,12471,86791,11811
201411,12421,86748,11890
201412,12442,86822,11927
201501,12405,86815,12011
201502,12363,86849,12057
201503,12359,86838,12135
201504,12297,86834,12237
201505,12281,86895,12269
201506,12243,86970,12287
201507,12184,87112,12303
201508,12126,87151,12361
201509,12082,87101,12436
201510,12012,87052,12494
201511,11976,87049,12584
201512,11964,87052,12647
201601,11939,87029,12707
201602,11910,87013,12758
201603,11911,86981,12817
201604,11947,86936,12884
201605,11907,86908,12945
201606,11900,86901,13015
201607,11921,86907,13090
201608,11897,86897,13153
201609,11906,86900,13223
201610,11897,86860,13334
201611,11889,86816,13444
201612,11923,86819,13516
201701,11899,86693,13621
201702,11876,86629,13679
201703,11893,86596,13716
201704,11881,86597,13808
201705,11862,86533,13854
201706,11851,86524,13898
201707,11829,86534,13961
201708,11809,86503,14007
201709,11814,86424,14086
201710,11804,86407,14132
201711,11814,86354,14228
201712,11806,86273,14318
201801,11816,86195,14410
201802,11783,86171,14473
201803,11768,86124,14523
201804,11737,86080,14567
201805,11698,86080,14617
201806,11676,86031,14662
201807,11653,85998,14688
201808,11624,85977,14763
201809,11634,85932,14833
201810,11602,85855,14877
201811,11589,85773,14979
201812,11596,85749,15076
201901,11603,85673,15137
201902,11633,85583,15246
201903,11636,85459,15346
201904,11635,85352,15453
201905,11588,85300,15527
201906,11606,85309,15587
201907,11579,85281,15606
201908,11552,85196,15680
201909,11518,85056,15756
201910,11493,84903,15854
201911,11502,84755,15938
201912,11509,84739,16011
202001,11492,84695,16099
202002,11465,84645,16168
202003,11498,84608,16227
202004,11479,84519,16308
202005,11441,84495,16370
202006,11441,84433,16473
202007,11425,84375,16551
202008,11409,84280,16639
202009,11393,84180,16733
202010,11396,84073,16816
202011,11370,84035,16914
202012,11377,83938,16950
202101,11334,83864,17059
202102,11348,83797,17164
202103,11344,83630,17307
202104,11292,83520,17356
202105,11286,83433,17421
202106,11294,83375,17482
202107,11269,83329,17531
202108,11234,83258,17637
202109,11225,83116,17711
202110,11223,83097,17764
202111,11238,82968,17849
202112,11229,82803,17901
202201,11225,82660,17973
202202,11206,82459,18098
202203,11158,82294,18154
202204,11119,82134,18200
202205,11108,82094,18257
202206,11099,82032,18288
202207,11049,82007,18328
202208,11035,81971,18345
