ym,0-14,15-64,65
201404,4326,27059,7036
201405,4303,27060,7033
201406,4280,27020,7041
201407,4243,27034,7027
201408,4215,27018,7013
201409,4185,26985,7013
201410,4168,26970,7028
201411,4143,26963,7037
201412,4120,26934,7046
201501,4118,26895,7066
201502,4100,26863,7084
201503,4078,26821,7103
201504,4064,26807,7102
201505,4063,26801,7109
201506,4041,26792,7105
201507,4013,26747,7102
201508,3995,26750,7116
201509,3981,26753,7122
201510,3953,26728,7128
201511,3927,26721,7146
201512,3919,26691,7160
201601,3929,26629,7191
201602,3918,26572,7192
201603,3939,26542,7184
201604,3919,26537,7195
201605,3894,26483,7209
201606,3889,26458,7227
201607,3862,26401,7252
201608,3844,26345,7277
201609,3825,26320,7299
201610,3792,26275,7340
201611,3768,26223,7360
201612,3773,26188,7381
201701,3752,26136,7409
201702,3747,26097,7419
201703,3744,26072,7431
201704,3729,26067,7452
201705,3712,26040,7462
201706,3700,25982,7476
201707,3693,25982,7473
201708,3674,25935,7473
201709,3651,25903,7485
201710,3624,25875,7510
201711,3604,25838,7521
201712,3606,25814,7520
201801,3624,25807,7516
201802,3624,25764,7534
201803,3623,25701,7548
201804,3605,25682,7548
201805,3594,25672,7550
201806,3600,25663,7551
201807,3608,25607,7570
201808,3597,25591,7572
201809,3574,25550,7589
201810,3558,25525,7612
201811,3557,25471,7625
201812,3571,25443,7638
201901,3575,25408,7647
201902,3565,25339,7666
201903,3583,25287,7682
201904,3582,25261,7696
201905,3553,25239,7716
201906,3539,25169,7747
201907,3533,25132,7749
201908,3524,25097,7770
201909,3506,25071,7767
201910,3479,25055,7766
201911,3476,25041,7801
201912,3478,25018,7817
202001,3468,24988,7831
202002,3481,24935,7840
202003,3496,24863,7865
202004,3478,24800,7884
202005,3465,24748,7901
202006,3443,24711,7895
202007,3402,24714,7899
202008,3361,24655,7904
202009,3326,24585,7922
202010,3308,24559,7953
202011,3322,24501,7973
202012,3321,24437,8006
202101,3323,24415,8008
202102,3321,24373,8025
202103,3303,24306,8042
202104,3297,24262,8048
202105,3290,24228,8070
202106,3278,24164,8072
202107,3255,24106,8088
202108,3236,24039,8115
202109,3212,23982,8133
202110,3191,23946,8131
202111,3196,23892,8135
202112,3213,23811,8138
202201,3210,23750,8160
202202,3201,23682,8161
202203,3192,23604,8166
202204,3188,23523,8168
202205,3179,23507,8177
202206,3169,23445,8186
202207,3173,23414,8190
202208,3158,23351,8204
