ym,0-14,15-64,65
201404,3437,22172,3682
201405,3443,22198,3681
201406,3430,22211,3680
201407,3425,22229,3683
201408,3419,22238,3699
201409,3420,22241,3717
201410,3421,22238,3728
201411,3402,22235,3745
201412,3411,22229,3759
201501,3394,22256,3768
201502,3386,22268,3774
201503,3379,22285,3790
201504,3387,22283,3815
201505,3394,22341,3817
201506,3385,22329,3829
201507,3365,22343,3843
201508,3341,22367,3859
201509,3323,22401,3876
201510,3317,22378,3902
201511,3328,22364,3929
201512,3316,22355,3944
201601,3302,22329,3973
201602,3294,22295,3992
201603,3289,22298,3997
201604,3291,22322,4005
201605,3307,22344,4005
201606,3305,22347,4012
201607,3285,22360,4020
201608,3280,22394,4040
201609,3277,22397,4063
201610,3285,22404,4083
201611,3290,22451,4107
201612,3286,22469,4121
201701,3280,22437,4155
201702,3268,22437,4161
201703,3254,22368,4175
201704,3240,22359,4189
201705,3247,22362,4204
201706,3245,22405,4204
201707,3250,22376,4214
201708,3267,22353,4221
201709,3258,22338,4237
201710,3250,22327,4255
201711,3221,22325,4278
201712,3192,22320,4291
201801,3181,22328,4298
201802,3174,22299,4327
201803,3187,22309,4341
201804,3188,22306,4341
201805,3188,22326,4347
201806,3192,22282,4361
201807,3175,22269,4374
201808,3171,22261,4388
201809,3186,22252,4399
201810,3178,22220,4414
201811,3175,22190,4423
201812,3158,22195,4441
201901,3156,22167,4460
201902,3140,22121,4487
201903,3135,22108,4496
201904,3154,22060,4526
201905,3153,22057,4520
201906,3138,22053,4534
201907,3141,22056,4553
201908,3145,22041,4573
201909,3130,22031,4584
201910,3104,22007,4613
201911,3089,21967,4643
201912,3068,21947,4669
202001,3065,21960,4696
202002,3065,21963,4719
202003,3068,21941,4745
202004,3065,21930,4757
202005,3075,21945,4771
202006,3057,21956,4771
202007,3061,21974,4785
202008,3050,21978,4813
202009,3069,21979,4832
202010,3069,21971,4845
202011,3091,21947,4860
202012,3093,21929,4860
202101,3086,21904,4866
202102,3065,21887,4882
202103,3046,21873,4902
202104,3063,21825,4924
202105,3044,21784,4933
202106,3053,21759,4945
202107,3047,21768,4957
202108,3035,21749,4973
202109,3041,21690,4985
202110,3032,21686,4987
202111,3028,21654,5000
202112,3002,21626,5020
202201,3003,21600,5036
202202,3005,21555,5063
202203,3005,21484,5078
202204,2992,21460,5079
202205,2972,21426,5088
202206,2982,21385,5093
202207,2970,21402,5106
202208,2948,21397,5128
