ym,0-14,15-64,65
201412,13253,63126,8152
201501,13243,63178,8197
201502,13212,63270,8210
201503,13193,63326,8257
201504,13212,63399,8275
201505,13165,63510,8301
201506,13139,63654,8312
201507,13110,63747,8318
201508,13041,63784,8359
201509,13047,63821,8398
201510,13048,63915,8421
201511,12988,63960,8475
201512,12993,64052,8520
201601,12986,64109,8572
201602,12945,64131,8611
201603,12923,64178,8644
201604,12931,64241,8698
201605,12911,64334,8729
201606,12953,64422,8778
201607,12953,64550,8793
201608,12971,64611,8813
201609,12990,64761,8858
201610,13009,64881,8922
201611,13007,65003,8970
201612,13007,65115,9036
201701,12988,65180,9109
201702,12972,65246,9186
201703,13015,65383,9251
201704,13011,65510,9314
201705,13028,65675,9364
201706,13060,65845,9390
201707,13089,66029,9408
201708,13097,66120,9452
201709,13073,66166,9490
201710,13092,66216,9552
201711,13119,66340,9595
201712,13117,66517,9647
201801,13136,66545,9692
201802,13147,66542,9718
201803,13153,66568,9784
201804,13151,66555,9823
201805,13186,66650,9859
201806,13219,66711,9915
201807,13221,66844,9934
201808,13243,66919,9983
201809,13246,66948,10047
201810,13272,66999,10136
201811,13313,67065,10205
201812,13336,67268,10284
201901,13350,67380,10337
201902,13348,67470,10417
201903,13346,67586,10483
201904,13389,67699,10546
201905,13407,67810,10627
201906,13437,67922,10687
201907,13430,68057,10709
201908,13437,68174,10748
201909,13441,68324,10799
201910,13464,68456,10879
201911,13450,68515,10932
201912,13468,68606,11004
202001,13444,68593,11050
202002,13410,68589,11102
202003,13374,68558,11181
202004,13340,68583,11228
202005,13345,68569,11291
202006,13334,68640,11367
202007,13313,68632,11416
202008,13304,68648,11493
202009,13312,68606,11564
202010,13328,68620,11630
202011,13326,68675,11713
202012,13345,68751,11791
202101,13283,68722,11850
202102,13286,68686,11871
202103,13256,68665,11908
202104,13234,68654,11969
202105,13232,68533,12049
202106,13226,68450,12089
202107,13201,68360,12102
202108,13146,68180,12181
202109,13088,67802,12255
202110,13063,67556,12220
202111,13045,67390,12240
202112,12981,66998,12193
202201,12830,66477,12172
202202,12648,65628,12140
202203,12264,63231,11746
202204,12187,63016,11765
202205,12149,62899,11801
202206,12139,62791,11817
202207,12122,62810,11843
202208,12121,62751,11890
