ym,0-14,15-64,65
201412,28451,111975,10928
201501,28405,112111,11030
201502,28450,112421,11071
201503,28530,112781,11142
201504,28565,113062,11257
201505,28567,113390,11326
201506,28568,113635,11380
201507,28566,113932,11430
201508,28552,114262,11496
201509,28520,114517,11590
201510,28467,114775,11657
201511,28411,114964,11743
201512,28368,115192,11843
201601,28327,115357,11942
201602,28276,115435,12040
201603,28275,115668,12133
201604,28207,115772,12214
201605,28255,116038,12316
201606,28272,116255,12394
201607,28301,116476,12465
201608,28334,116704,12574
201609,28368,116816,12707
201610,28345,117010,12825
201611,28357,117176,12943
201612,28359,117377,13066
201701,28339,117547,13189
201702,28296,117618,13285
201703,28297,117785,13386
201704,28200,117919,13499
201705,28213,118117,13615
201706,28216,118358,13689
201707,28208,118619,13739
201708,28250,118807,13852
201709,28279,118993,13921
201710,28275,119171,14004
201711,28264,119325,14087
201712,28268,119462,14182
201801,28318,119611,14290
201802,28298,119701,14375
201803,28268,119829,14540
201804,28192,119850,14643
201805,28254,120066,14709
201806,28282,120163,14787
201807,28295,120342,14864
201808,28277,120403,14963
201809,28313,120497,15072
201810,28289,120571,15197
201811,28286,120622,15297
201812,28277,120687,15420
201901,28235,120739,15536
201902,28129,120752,15663
201903,28072,120816,15751
201904,28012,120923,15859
201905,28086,121064,15948
201906,28082,121181,16082
201907,28119,121402,16172
201908,28132,121528,16285
201909,28120,121611,16380
201910,28116,121689,16518
201911,28007,121680,16635
201912,27962,121685,16759
202001,27887,121715,16895
202002,27828,121775,17019
202003,27747,121822,17115
202004,27667,121793,17232
202005,27633,121869,17325
202006,27575,121899,17434
202007,27511,121890,17492
202008,27453,121902,17596
202009,27381,121814,17726
202010,27315,121804,17866
202011,27256,121800,17934
202012,27258,121762,18040
202101,27107,121717,18170
202102,26988,121660,18245
202103,26873,121599,18356
202104,26803,121536,18461
202105,26708,121504,18532
202106,26642,121471,18565
202107,26600,121477,18613
202108,26578,121440,18751
202109,26491,121228,18866
202110,26423,121213,18934
202111,26386,121152,18938
202112,26323,121075,18996
202201,26219,121045,19036
202202,26090,120906,19198
202203,25991,121135,19260
202204,25915,120929,19313
202205,25785,120765,19364
202206,25710,120861,19447
202207,25633,120996,19495
202208,25622,121091,19602
