ym,0-14,15-64,65
201412,69557,312287,35522
201501,69521,312710,35809
201502,69572,313490,36017
201503,69981,314483,36320
201504,70125,315291,36541
201505,70173,316032,36687
201506,70056,316687,36915
201507,69962,317188,37027
201508,69854,317699,37299
201509,69663,318114,37558
201510,69467,318665,37823
201511,69360,319075,38130
201512,69282,319435,38428
201601,69185,319844,38786
201602,69224,320079,39109
201603,69341,320464,39318
201604,69420,320803,39593
201605,69416,321147,39893
201606,69406,321411,40175
201607,69421,321712,40371
201608,69333,321909,40615
201609,69242,322160,40914
201610,69166,322508,41269
201611,69198,322737,41599
201612,69324,323003,41916
201701,69255,323109,42289
201702,69326,323340,42594
201703,69459,323599,42921
201704,69530,324006,43204
201705,69626,324356,43467
201706,69593,324596,43641
201707,69503,324916,43852
201708,69421,325160,44123
201709,69347,325376,44453
201710,69278,325549,44816
201711,69216,325764,45199
201712,69226,326078,45536
201801,69284,326133,45870
201802,69272,326299,46153
201803,69452,326460,46576
201804,69674,326789,46810
201805,69695,327029,47036
201806,69668,327140,47270
201807,69693,327376,47551
201808,69723,327679,47892
201809,69643,327986,48203
201810,69579,328082,48585
201811,69566,328186,48919
201812,69532,328362,49408
201901,69572,328464,49775
201902,69678,328458,50145
201903,69780,328639,50521
201904,69943,328859,50828
201905,69733,328863,51128
201906,69682,328916,51430
201907,69690,329139,51681
201908,69586,329394,51948
201909,69527,329586,52281
201910,69434,329765,52707
201911,69405,329827,53111
201912,69458,329836,53530
202001,69367,329989,53919
202002,69416,329998,54297
202003,69404,330033,54680
202004,69482,330156,54974
202005,69222,330120,55301
202006,69079,330046,55597
202007,69009,330238,55915
202008,68990,330583,56225
202009,68864,330785,56596
202010,68677,330834,57048
202011,68596,330726,57422
202012,68708,330774,57763
202101,68629,330610,58143
202102,68693,330669,58410
202103,68700,330737,58729
202104,68593,330753,59059
202105,68433,330703,59240
202106,68421,330741,59463
202107,68345,330813,59666
202108,68066,330569,60148
202109,67914,330404,60523
202110,67720,330395,60773
202111,67634,330273,60959
202112,67627,329998,61222
202201,67662,329844,61503
202202,67597,329332,61865
202203,67579,329179,62065
202204,67339,328308,62168
202205,67066,328139,62352
202206,67047,328253,62549
202207,67047,328592,62819
202208,66924,328954,63157
