ym,0-14,15-64,65
201412,1792,7946,1175
201501,1797,7938,1186
201502,1803,7941,1190
201503,1783,7944,1198
201504,1769,7949,1200
201505,1764,7964,1208
201506,1768,7970,1208
201507,1769,7978,1212
201508,1748,7944,1218
201509,1761,7933,1214
201510,1768,7927,1219
201511,1779,7910,1231
201512,1778,7919,1233
201601,1776,7923,1233
201602,1784,7951,1236
201603,1795,7970,1235
201604,1766,7985,1244
201605,1782,8019,1247
201606,1779,8051,1247
201607,1771,8064,1250
201608,1772,8076,1263
201609,1767,8089,1264
201610,1790,8095,1274
201611,1781,8107,1280
201612,1789,8113,1290
201701,1795,8142,1298
201702,1806,8176,1306
201703,1779,8177,1310
201704,1778,8190,1307
201705,1772,8216,1309
201706,1763,8242,1319
201707,1771,8271,1320
201708,1781,8288,1330
201709,1804,8306,1330
201710,1809,8315,1329
201711,1821,8319,1339
201712,1836,8325,1344
201801,1851,8369,1348
201802,1857,8408,1358
201803,1846,8490,1365
201804,1818,8542,1379
201805,1832,8634,1395
201806,1846,8680,1397
201807,1852,8727,1395
201808,1835,8711,1402
201809,1843,8721,1407
201810,1850,8737,1410
201811,1856,8735,1417
201812,1865,8742,1419
201901,1877,8758,1421
201902,1870,8771,1436
201903,1856,8798,1449
201904,1838,8793,1453
201905,1840,8816,1449
201906,1835,8830,1454
201907,1848,8828,1463
201908,1862,8811,1472
201909,1877,8797,1481
201910,1879,8785,1495
201911,1875,8771,1507
201912,1880,8783,1513
202001,1892,8800,1530
202002,1902,8828,1529
202003,1904,8837,1542
202004,1895,8832,1547
202005,1900,8835,1551
202006,1909,8858,1552
202007,1907,8846,1563
202008,1899,8842,1567
202009,1915,8831,1570
202010,1916,8823,1569
202011,1914,8834,1578
202012,1924,8841,1589
202101,1933,8845,1602
202102,1923,8853,1613
202103,1897,8825,1630
202104,1874,8837,1634
202105,1889,8844,1636
202106,1889,8849,1640
202107,1888,8857,1646
202108,1915,8871,1656
202109,1928,8876,1657
202110,1932,8877,1682
202111,1956,8900,1689
202112,1998,8964,1694
202201,2011,8975,1713
202202,1990,8998,1724
202203,1986,9011,1720
202204,1976,9028,1722
202205,1976,9063,1735
202206,1995,9115,1743
202207,2000,9145,1753
202208,1997,9167,1760
