ym,0-14,15-64,65
201412,25350,117380,14470
201501,25307,117551,14549
201502,25326,117805,14638
201503,25352,118157,14711
201504,25362,118507,14807
201505,25359,118769,14854
201506,25400,119083,14899
201507,25366,119401,14897
201508,25390,119608,14970
201509,25370,119840,15047
201510,25353,120097,15124
201511,25293,120332,15192
201512,25320,120520,15258
201601,25266,120679,15356
201602,25181,120737,15451
201603,25225,120825,15552
201604,25237,120943,15636
201605,25288,121093,15708
201606,25300,121315,15804
201607,25320,121535,15865
201608,25291,121628,15962
201609,25290,121782,16035
201610,25305,121904,16157
201611,25318,122074,16262
201612,25338,122230,16391
201701,25355,122301,16533
201702,25398,122443,16632
201703,25421,122547,16715
201704,25408,122681,16802
201705,25408,122943,16892
201706,25456,123107,16961
201707,25513,123446,17020
201708,25548,123752,17109
201709,25601,123968,17224
201710,25605,124152,17318
201711,25612,124283,17444
201712,25652,124440,17547
201801,25664,124541,17659
201802,25676,124625,17745
201803,25768,124741,17872
201804,25736,124811,17942
201805,25753,124938,18012
201806,25852,125112,18095
201807,25907,125322,18150
201808,25959,125422,18230
201809,25938,125522,18330
201810,25928,125652,18411
201811,25914,125711,18535
201812,25919,125788,18673
201901,25937,125904,18798
201902,25931,125931,18948
201903,25978,125984,19099
201904,25979,126169,19212
201905,25993,126279,19307
201906,26005,126362,19409
201907,25973,126641,19459
201908,25966,126704,19569
201909,25967,126901,19682
201910,25934,126993,19791
201911,25929,127003,19923
201912,25934,127069,20046
202001,25963,127090,20199
202002,25998,127079,20350
202003,26024,127182,20446
202004,26016,127224,20556
202005,26022,127270,20671
202006,26025,127367,20807
202007,25984,127477,20882
202008,25954,127591,21002
202009,26010,127647,21081
202010,25987,127719,21187
202011,25919,127753,21285
202012,25933,127783,21426
202101,25866,127839,21573
202102,25904,127871,21674
202103,25941,127978,21796
202104,25881,127992,21922
202105,25829,127972,22035
202106,25883,128028,22143
202107,25901,128084,22204
202108,25893,128027,22398
202109,25865,127984,22544
202110,25810,128086,22633
202111,25803,128116,22725
202112,25803,128125,22829
202201,25797,128148,22966
202202,25763,128058,23132
202203,25639,127896,23169
202204,25518,127632,23271
202205,25459,127587,23367
202206,25416,127652,23403
202207,25406,127823,23465
202208,25378,127930,23573
