ym,0-14,15-64,65
201412,17077,87445,11689
201501,17131,87546,11743
201502,17132,87637,11790
201503,17134,87887,11846
201504,17132,88108,11883
201505,17152,88255,11922
201506,17158,88383,11950
201507,17153,88560,11986
201508,17125,88692,12046
201509,17065,88819,12103
201510,17027,88950,12196
201511,16974,89023,12274
201512,16992,89075,12366
201601,17005,89200,12443
201602,17017,89258,12511
201603,17018,89361,12542
201604,17048,89400,12606
201605,17069,89448,12680
201606,17059,89502,12757
201607,17047,89544,12800
201608,17063,89587,12873
201609,17052,89626,12948
201610,17042,89681,13056
201611,17096,89774,13139
201612,17103,89840,13258
201701,17116,89903,13390
201702,17085,89892,13491
201703,17079,89924,13586
201704,17096,89927,13662
201705,17110,89958,13757
201706,17142,90084,13842
201707,17120,90181,13888
201708,17110,90187,13949
201709,17121,90223,14026
201710,17123,90249,14124
201711,17149,90306,14237
201712,17147,90346,14329
201801,17157,90420,14402
201802,17156,90420,14505
201803,17176,90379,14641
201804,17201,90406,14699
201805,17220,90462,14749
201806,17224,90573,14852
201807,17212,90603,14929
201808,17224,90630,14990
201809,17203,90642,15060
201810,17186,90664,15131
201811,17168,90664,15249
201812,17155,90649,15371
201901,17183,90676,15479
201902,17181,90607,15565
201903,17181,90585,15642
201904,17153,90611,15694
201905,17124,90530,15796
201906,17145,90515,15906
201907,17160,90507,15985
201908,17171,90590,16052
201909,17130,90582,16141
201910,17155,90543,16244
201911,17134,90457,16378
201912,17140,90389,16502
202001,17107,90317,16616
202002,17122,90276,16709
202003,17094,90194,16818
202004,17096,90110,16901
202005,17086,90050,16988
202006,17073,90047,17067
202007,17057,90010,17157
202008,17027,89979,17237
202009,17019,89864,17339
202010,16991,89823,17472
202011,17013,89767,17584
202012,17045,89723,17640
202101,16985,89687,17730
202102,16958,89644,17806
202103,16955,89538,17909
202104,16899,89473,17994
202105,16861,89393,18114
202106,16877,89357,18172
202107,16861,89380,18240
202108,16805,89305,18365
202109,16761,89217,18476
202110,16754,89145,18560
202111,16725,89046,18647
202112,16710,89016,18716
202201,16667,88912,18794
202202,16627,88777,18887
202203,16586,88690,18975
202204,16552,88471,19004
202205,16500,88437,19092
202206,16520,88483,19156
202207,16527,88698,19232
202208,16520,88625,19329
