ym,0-14,15-64,65
201412,33523,160622,18183
201501,33563,160968,18286
201502,33591,161381,18386
201503,33805,161909,18518
201504,33890,162218,18645
201505,33894,162542,18711
201506,33899,162924,18794
201507,33886,163285,18822
201508,33857,163622,18927
201509,33817,163913,19051
201510,33745,164235,19125
201511,33767,164474,19254
201512,33791,164683,19413
201601,33801,164922,19567
201602,33789,165078,19698
201603,33779,165182,19795
201604,33782,165324,19923
201605,33748,165556,20033
201606,33749,165690,20190
201607,33797,165868,20300
201608,33868,166065,20421
201609,33910,166167,20588
201610,33947,166351,20740
201611,33958,166468,20884
201612,33997,166544,21046
201701,33955,166562,21234
201702,33975,166668,21389
201703,34084,166752,21541
201704,34131,166857,21659
201705,34093,167009,21775
201706,34093,167115,21898
201707,34113,167146,21978
201708,34089,167154,22094
201709,34077,167234,22189
201710,34106,167296,22352
201711,34119,167394,22541
201712,34164,167323,22732
201801,34224,167361,22900
201802,34189,167301,23057
201803,34222,167223,23288
201804,34249,167277,23432
201805,34243,167234,23558
201806,34281,167298,23651
201807,34309,167356,23738
201808,34319,167406,23910
201809,34317,167384,24013
201810,34316,167389,24192
201811,34310,167490,24346
201812,34304,167554,24554
201901,34298,167541,24720
201902,34307,167555,24924
201903,34310,167569,25115
201904,34348,167602,25254
201905,34383,167642,25464
201906,34371,167618,25612
201907,34393,167630,25762
201908,34342,167634,25926
201909,34345,167497,26095
201910,34325,167513,26260
201911,34340,167507,26443
201912,34328,167485,26623
202001,34284,167430,26805
202002,34247,167309,27033
202003,34233,167178,27227
202004,34188,167090,27356
202005,34099,166893,27526
202006,34130,166815,27679
202007,34081,166846,27831
202008,34007,166726,27973
202009,33929,166498,28133
202010,33885,166392,28355
202011,33815,166242,28523
202012,33793,166113,28705
202101,33716,166044,28887
202102,33723,165918,29026
202103,33680,165702,29198
202104,33660,165575,29374
202105,33598,165443,29553
202106,33657,165365,29665
202107,33613,165312,29747
202108,33470,165103,29974
202109,33336,164868,30140
202110,33234,164699,30297
202111,33173,164630,30407
202112,33202,164449,30552
202201,33116,164139,30670
202202,33036,163913,30858
202203,32948,163599,30949
202204,32894,163176,31038
202205,32873,162990,31184
202206,32838,162947,31305
202207,32796,162948,31355
202208,32746,162920,31520
