ym,0-14,15-64,65
201412,13540,67763,10584
201501,13542,67821,10631
201502,13568,67896,10652
201503,13621,68081,10692
201504,13632,68222,10735
201505,13621,68358,10750
201506,13614,68463,10768
201507,13592,68522,10780
201508,13553,68644,10815
201509,13507,68719,10875
201510,13482,68778,10953
201511,13452,68831,11022
201512,13429,68851,11063
201601,13420,68860,11108
201602,13396,68894,11161
201603,13443,68936,11183
201604,13475,68959,11201
201605,13489,68963,11260
201606,13486,68935,11303
201607,13476,68993,11372
201608,13437,69028,11407
201609,13413,68991,11467
201610,13373,69014,11530
201611,13345,69049,11587
201612,13358,69088,11656
201701,13366,69051,11749
201702,13319,69000,11796
201703,13315,68982,11847
201704,13295,69019,11899
201705,13274,69011,11956
201706,13298,69045,11983
201707,13322,69040,12015
201708,13299,68994,12058
201709,13257,68969,12099
201710,13223,69001,12146
201711,13224,68997,12192
201712,13229,68977,12245
201801,13234,68952,12313
201802,13224,68988,12361
201803,13228,68974,12418
201804,13235,68942,12458
201805,13277,68907,12498
201806,13242,68951,12548
201807,13266,68990,12566
201808,13234,69019,12616
201809,13228,68986,12661
201810,13212,68940,12710
201811,13165,68910,12770
201812,13152,68858,12875
201901,13148,68884,12924
201902,13139,68862,12987
201903,13106,68806,13054
201904,13124,68798,13117
201905,13104,68821,13170
201906,13107,68817,13222
201907,13087,68945,13238
201908,13078,68947,13293
201909,13048,68990,13341
201910,13038,68965,13385
201911,13027,68955,13458
201912,13080,68919,13551
202001,13039,68902,13635
202002,13026,68933,13724
202003,12999,68865,13811
202004,12988,68837,13857
202005,12965,68788,13902
202006,12944,68771,13964
202007,12929,68822,13996
202008,12927,68788,14055
202009,12882,68759,14126
202010,12873,68725,14208
202011,12832,68630,14258
202012,12801,68572,14291
202101,12737,68491,14373
202102,12692,68460,14420
202103,12658,68376,14466
202104,12639,68195,14518
202105,12592,68132,14552
202106,12573,68121,14597
202107,12548,68081,14611
202108,12507,68009,14684
202109,12467,67875,14775
202110,12433,67798,14843
202111,12427,67668,14907
202112,12384,67547,14939
202201,12336,67475,14993
202202,12285,67359,15064
202203,12248,67160,15078
202204,12198,66987,15121
202205,12126,66922,15174
202206,12110,66830,15231
202207,12087,66810,15276
202208,12056,66797,15339
