ym,0-14,15-64,65
201412,9659,46761,7182
201501,9646,46828,7206
201502,9606,46909,7216
201503,9610,47034,7217
201504,9624,47067,7243
201505,9619,47154,7242
201506,9603,47286,7238
201507,9577,47424,7226
201508,9587,47533,7256
201509,9610,47580,7291
201510,9597,47659,7305
201511,9601,47768,7318
201512,9611,47817,7357
201601,9575,47869,7401
201602,9618,47931,7423
201603,9605,47976,7446
201604,9577,48010,7461
201605,9592,48022,7484
201606,9593,48050,7496
201607,9582,48160,7504
201608,9586,48246,7518
201609,9554,48293,7543
201610,9545,48366,7568
201611,9529,48378,7617
201612,9493,48417,7645
201701,9498,48427,7683
201702,9488,48494,7698
201703,9480,48519,7715
201704,9455,48588,7743
201705,9433,48647,7773
201706,9424,48752,7778
201707,9411,48813,7771
201708,9432,48916,7784
201709,9418,49000,7806
201710,9419,49091,7824
201711,9421,49138,7842
201712,9395,49205,7872
201801,9358,49233,7910
201802,9336,49207,7939
201803,9349,49233,7981
201804,9357,49276,8014
201805,9356,49349,8051
201806,9349,49386,8086
201807,9359,49469,8094
201808,9376,49550,8108
201809,9411,49575,8134
201810,9408,49662,8138
201811,9404,49706,8171
201812,9378,49779,8201
201901,9397,49837,8217
201902,9367,49829,8246
201903,9332,49888,8289
201904,9314,49842,8313
201905,9296,49865,8348
201906,9294,49927,8372
201907,9282,49990,8381
201908,9256,50053,8416
201909,9249,50059,8449
201910,9240,50068,8474
201911,9233,50088,8513
201912,9261,50153,8542
202001,9228,50230,8576
202002,9235,50214,8653
202003,9208,50231,8700
202004,9169,50246,8771
202005,9159,50296,8804
202006,9154,50332,8831
202007,9189,50493,8851
202008,9222,50577,8896
202009,9215,50636,8930
202010,9184,50684,8986
202011,9188,50737,9027
202012,9197,50770,9065
202101,9205,50799,9097
202102,9183,50810,9135
202103,9159,50852,9162
202104,9157,50832,9193
202105,9146,50850,9215
202106,9148,50905,9234
202107,9125,50969,9232
202108,9172,51026,9301
202109,9160,51024,9379
202110,9138,51137,9415
202111,9129,51220,9453
202112,9148,51379,9468
202201,9174,51557,9501
202202,9202,51674,9584
202203,9248,52210,9689
202204,9259,52224,9689
202205,9278,52336,9724
202206,9320,52412,9758
202207,9402,52617,9771
202208,9470,52835,9817
