ym,0-14,15-64,65
201404,7140,32604,7249
201405,7108,32475,7243
201406,7078,32453,7248
201407,7053,32400,7248
201408,7008,32287,7282
201409,6949,32234,7291
201410,6916,32181,7315
201411,6898,32155,7342
201412,6840,32026,7378
201501,6823,31978,7413
201502,6787,31941,7433
201503,6808,31905,7472
201504,6793,31862,7490
201505,6803,31843,7486
201506,6805,31817,7484
201507,6746,31734,7478
201508,6705,31682,7509
201509,6621,31582,7521
201510,6572,31549,7544
201511,6556,31531,7572
201512,6520,31516,7590
201601,6491,31450,7622
201602,6468,31387,7645
201603,6516,31328,7660
201604,6543,31296,7665
201605,6550,31281,7683
201606,6547,31228,7698
201607,6493,31158,7721
201608,6456,31074,7726
201609,6412,30975,7755
201610,6387,30938,7794
201611,6373,30880,7831
201612,6328,30831,7862
201701,6317,30767,7888
201702,6307,30679,7920
201703,6313,30636,7935
201704,6313,30577,7943
201705,6313,30516,7975
201706,6300,30464,7970
201707,6302,30405,7978
201708,6281,30280,8021
201709,6209,30180,8054
201710,6180,30151,8073
201711,6162,30112,8105
201712,6129,30072,8113
201801,6136,30019,8164
201802,6121,29956,8184
201803,6144,29892,8204
201804,6147,29867,8249
201805,6136,29802,8261
201806,6132,29784,8278
201807,6110,29743,8275
201808,6085,29657,8295
201809,6063,29598,8309
201810,6054,29559,8337
201811,6017,29466,8338
201812,5977,29374,8379
201901,5978,29329,8420
201902,5966,29238,8440
201903,5994,29185,8479
201904,6003,29115,8494
201905,6010,29079,8504
201906,5965,28969,8513
201907,5950,28940,8513
201908,5938,28867,8534
201909,5903,28809,8546
201910,5891,28794,8570
201911,5881,28745,8608
201912,5864,28691,8646
202001,5877,28668,8684
202002,5886,28614,8716
202003,5909,28592,8737
202004,5931,28549,8747
202005,5912,28494,8777
202006,5920,28398,8787
202007,5929,28324,8818
202008,5921,28289,8846
202009,5896,28189,8850
202010,5864,28110,8891
202011,5854,28041,8915
202012,5841,27981,8965
202101,5824,27937,8982
202102,5839,27912,8990
202103,5859,27835,9007
202104,5859,27796,9020
202105,5826,27710,9039
202106,5795,27623,9024
202107,5753,27525,9025
202108,5734,27425,9056
202109,5674,27307,9088
202110,5637,27225,9114
202111,5615,27160,9115
202112,5597,27118,9127
202201,5583,27000,9127
202202,5585,26943,9136
202203,5581,26833,9138
202204,5562,26739,9131
202205,5528,26661,9133
202206,5487,26624,9144
202207,5492,26591,9129
202208,5486,26592,9148
