ym,0-14,15-64,65
201404,5736,40369,7231
201405,5697,40384,7242
201406,5663,40369,7245
201407,5619,40324,7242
201408,5605,40324,7270
201409,5541,40330,7313
201410,5514,40347,7332
201411,5492,40288,7355
201412,5471,40244,7379
201501,5446,40186,7438
201502,5438,40164,7450
201503,5399,40123,7492
201504,5366,40089,7523
201505,5324,40043,7525
201506,5289,40036,7534
201507,5280,40043,7550
201508,5240,40049,7572
201509,5210,40038,7600
201510,5188,39985,7628
201511,5180,39942,7635
201512,5163,39859,7688
201601,5152,39821,7716
201602,5172,39787,7750
201603,5187,39764,7793
201604,5167,39700,7826
201605,5138,39634,7844
201606,5084,39598,7873
201607,5055,39583,7899
201608,5029,39537,7922
201609,5020,39558,7948
201610,5012,39541,8000
201611,5012,39505,8055
201612,5013,39451,8108
201701,4989,39409,8165
201702,4993,39336,8216
201703,4983,39230,8270
201704,4969,39189,8304
201705,4941,39112,8369
201706,4934,39039,8403
201707,4888,38997,8418
201708,4856,38926,8466
201709,4849,38932,8478
201710,4833,38894,8515
201711,4824,38763,8576
201712,4802,38745,8616
201801,4763,38681,8657
201802,4723,38646,8691
201803,4716,38562,8708
201804,4695,38517,8740
201805,4677,38430,8774
201806,4660,38385,8789
201807,4638,38316,8823
201808,4645,38280,8859
201809,4615,38221,8898
201810,4599,38178,8939
201811,4586,38168,8961
201812,4587,38108,8975
201901,4590,38043,9022
201902,4588,37998,9073
201903,4588,37951,9101
201904,4571,37867,9115
201905,4558,37834,9122
201906,4563,37827,9142
201907,4549,37822,9157
201908,4521,37827,9177
201909,4525,37783,9204
201910,4514,37774,9233
201911,4508,37714,9284
201912,4502,37664,9317
202001,4482,37623,9379
202002,4452,37528,9413
202003,4457,37478,9437
202004,4453,37444,9480
202005,4453,37410,9528
202006,4423,37375,9543
202007,4382,37350,9576
202008,4366,37304,9616
202009,4376,37260,9649
202010,4368,37236,9692
202011,4367,37187,9718
202012,4356,37082,9786
202101,4362,37039,9825
202102,4357,37001,9828
202103,4359,36895,9865
202104,4354,36836,9883
202105,4344,36762,9911
202106,4333,36693,9943
202107,4328,36673,9966
202108,4286,36578,10017
202109,4283,36453,10050
202110,4280,36399,10081
202111,4269,36308,10124
202112,4273,36211,10170
202201,4286,36150,10200
202202,4277,36061,10232
202203,4270,36012,10232
202204,4265,35936,10247
202205,4236,35950,10263
202206,4217,35915,10284
202207,4214,35951,10304
202208,4177,35950,10353
