ym,0-14,15-64,65
201404,4986,37582,6437
201405,4939,37550,6433
201406,4898,37518,6424
201407,4872,37544,6415
201408,4842,37540,6424
201409,4835,37498,6446
201410,4811,37472,6460
201411,4800,37466,6485
201412,4797,37436,6500
201501,4749,37366,6557
201502,4726,37347,6582
201503,4691,37340,6613
201504,4672,37251,6629
201505,4649,37206,6628
201506,4608,37199,6634
201507,4596,37196,6631
201508,4571,37201,6646
201509,4556,37167,6681
201510,4529,37166,6700
201511,4513,37161,6730
201512,4508,37141,6748
201601,4477,37105,6787
201602,4465,37069,6798
201603,4463,37019,6811
201604,4441,36972,6838
201605,4433,36953,6855
201606,4421,36909,6874
201607,4439,36867,6893
201608,4415,36860,6916
201609,4414,36831,6949
201610,4403,36770,6977
201611,4388,36732,7005
201612,4394,36660,7061
201701,4379,36622,7091
201702,4367,36544,7118
201703,4326,36496,7134
201704,4325,36489,7169
201705,4320,36437,7223
201706,4280,36444,7250
201707,4248,36455,7263
201708,4255,36442,7282
201709,4248,36372,7306
201710,4251,36337,7345
201711,4256,36311,7371
201712,4236,36259,7413
201801,4229,36216,7435
201802,4217,36149,7475
201803,4215,36065,7502
201804,4203,35983,7539
201805,4199,35875,7551
201806,4198,35855,7575
201807,4190,35804,7595
201808,4181,35690,7626
201809,4166,35633,7661
201810,4148,35595,7685
201811,4145,35571,7734
201812,4119,35492,7787
201901,4091,35418,7806
201902,4091,35378,7852
201903,4091,35337,7884
201904,4108,35276,7905
201905,4082,35213,7923
201906,4065,35144,7947
201907,4062,35096,7943
201908,4057,35041,7948
201909,4044,34964,7967
201910,4026,34906,8006
201911,4011,34840,8045
201912,4015,34789,8093
202001,3995,34712,8133
202002,3993,34617,8180
202003,3977,34550,8213
202004,3967,34497,8252
202005,3957,34475,8265
202006,3939,34432,8294
202007,3921,34384,8312
202008,3911,34341,8321
202009,3888,34273,8360
202010,3889,34212,8396
202011,3877,34181,8441
202012,3877,34109,8473
202101,3856,33998,8505
202102,3834,33949,8535
202103,3834,33900,8580
202104,3815,33828,8606
202105,3790,33778,8621
202106,3778,33733,8621
202107,3745,33665,8648
202108,3731,33582,8695
202109,3740,33493,8718
202110,3721,33428,8754
202111,3716,33358,8761
202112,3707,33265,8783
202201,3681,33215,8814
202202,3667,33127,8841
202203,3617,32972,8846
202204,3607,32853,8867
202205,3591,32812,8889
202206,3567,32732,8904
202207,3562,32691,8913
202208,3579,32643,8923
