ym,0-14,15-64,65
201404,10805,62540,8503
201405,10764,62581,8496
201406,10696,62574,8510
201407,10637,62571,8546
201408,10603,62576,8583
201409,10556,62521,8609
201410,10503,62515,8633
201411,10420,62542,8672
201412,10368,62490,8722
201501,10330,62512,8764
201502,10283,62515,8821
201503,10295,62464,8884
201504,10299,62419,8933
201505,10235,62394,8960
201506,10196,62399,8994
201507,10084,62458,9017
201508,10004,62442,9068
201509,9949,62427,9107
201510,9858,62360,9186
201511,9806,62294,9247
201512,9766,62253,9310
201601,9730,62183,9385
201602,9713,62146,9430
201603,9698,62092,9465
201604,9714,62089,9533
201605,9691,62080,9580
201606,9646,62110,9634
201607,9639,62197,9689
201608,9652,62278,9766
201609,9614,62372,9838
201610,9583,62379,9916
201611,9579,62355,10012
201612,9575,62364,10075
201701,9570,62343,10157
201702,9598,62374,10222
201703,9632,62330,10295
201704,9654,62319,10350
201705,9597,62248,10433
201706,9548,62221,10476
201707,9533,62228,10517
201708,9494,62210,10580
201709,9473,62259,10652
201710,9434,62231,10701
201711,9414,62148,10776
201712,9383,62131,10844
201801,9373,62067,10928
201802,9387,62027,10973
201803,9434,61948,11032
201804,9433,61910,11093
201805,9413,61860,11157
201806,9368,61825,11201
201807,9309,61739,11254
201808,9278,61686,11303
201809,9273,61631,11365
201810,9250,61585,11428
201811,9236,61542,11484
201812,9236,61471,11587
201901,9246,61399,11647
201902,9269,61312,11752
201903,9257,61183,11860
201904,9277,61157,11923
201905,9252,61106,11981
201906,9223,61077,12032
201907,9200,61046,12097
201908,9172,61024,12143
201909,9129,60929,12196
201910,9102,60875,12242
201911,9080,60823,12331
201912,9104,60754,12409
202001,9119,60695,12522
202002,9135,60602,12618
202003,9146,60511,12689
202004,9150,60468,12744
202005,9087,60354,12813
202006,9045,60317,12849
202007,8996,60265,12864
202008,8927,60138,12915
202009,8891,60005,12990
202010,8880,59901,13079
202011,8846,59825,13149
202012,8853,59705,13218
202101,8809,59667,13278
202102,8814,59610,13347
202103,8825,59529,13440
202104,8838,59392,13503
202105,8796,59266,13579
202106,8760,59120,13619
202107,8775,59007,13671
202108,8730,58871,13766
202109,8635,58750,13827
202110,8590,58664,13858
202111,8575,58523,13964
202112,8564,58411,14026
202201,8555,58295,14068
202202,8545,58129,14122
202203,8567,57891,14161
202204,8532,57749,14199
202205,8460,57670,14216
202206,8453,57568,14251
202207,8444,57518,14281
202208,8381,57489,14321
