ym,0-14,15-64,65
201404,849,3891,441
201405,844,3947,441
201406,847,3994,445
201407,847,4007,447
201408,848,4010,446
201409,853,4010,449
201410,850,4008,448
201411,851,4012,446
201412,852,3995,442
201501,848,3976,444
201502,845,3972,448
201503,842,3962,451
201504,850,3957,450
201505,844,3947,454
201506,846,3941,457
201507,851,3931,453
201508,849,3922,452
201509,853,3915,457
201510,855,3911,459
201511,852,3905,460
201512,855,3903,459
201601,857,3898,464
201602,857,3898,463
201603,863,3895,463
201604,851,3885,468
201605,850,3881,471
201606,860,3876,474
201607,866,3864,478
201608,883,3872,473
201609,896,3878,473
201610,896,3878,477
201611,897,3876,483
201612,895,3880,487
201701,901,3876,491
201702,897,3864,493
201703,894,3858,495
201704,888,3855,500
201705,882,3857,499
201706,885,3854,501
201707,891,3850,495
201708,890,3852,496
201709,885,3863,496
201710,888,3863,496
201711,902,3867,501
201712,899,3869,503
201801,901,3867,505
201802,910,3876,506
201803,902,3897,507
201804,897,3944,511
201805,892,3986,516
201806,890,3979,520
201807,888,3992,525
201808,884,3971,526
201809,884,3969,529
201810,885,3983,535
201811,880,3982,537
201812,877,3977,538
201901,889,3969,535
201902,888,3966,537
201903,875,3963,540
201904,873,3968,541
201905,879,3962,544
201906,872,3951,549
201907,880,3954,547
201908,888,3967,544
201909,890,3964,546
201910,898,3962,550
201911,904,3952,555
201912,900,3944,564
202001,904,3939,568
202002,897,3930,571
202003,893,3930,576
202004,896,3921,581
202005,892,3914,582
202006,889,3908,580
202007,882,3906,581
202008,868,3907,584
202009,877,3911,584
202010,871,3904,590
202011,865,3898,599
202012,858,3890,603
202101,851,3888,606
202102,851,3882,609
202103,848,3885,611
202104,848,3884,614
202105,859,3880,610
202106,861,3878,612
202107,869,3882,614
202108,868,3871,617
202109,867,3872,619
202110,866,3874,618
202111,864,3878,619
202112,863,3878,619
202201,866,3870,623
202202,863,3866,624
202203,857,3864,630
202204,862,3867,635
202205,854,3865,637
202206,843,3863,638
202207,845,3873,640
202208,833,3876,633
