ym,0-14,15-64,65
201404,998,8508,1831
201405,983,8510,1829
201406,988,8501,1828
201407,987,8522,1832
201408,980,8512,1841
201409,977,8517,1844
201410,961,8520,1850
201411,958,8508,1860
201412,963,8498,1852
201501,962,8487,1861
201502,952,8484,1863
201503,931,8470,1868
201504,919,8449,1871
201505,903,8452,1866
201506,900,8464,1863
201507,896,8473,1872
201508,891,8475,1874
201509,896,8468,1882
201510,889,8463,1890
201511,883,8462,1900
201512,880,8439,1912
201601,885,8445,1918
201602,880,8440,1929
201603,860,8422,1932
201604,872,8404,1936
201605,862,8390,1937
201606,862,8376,1955
201607,863,8370,1963
201608,855,8347,1971
201609,854,8330,1979
201610,855,8320,1986
201611,850,8291,1995
201612,853,8261,2011
201701,843,8247,2032
201702,844,8252,2043
201703,846,8231,2042
201704,847,8229,2052
201705,838,8229,2059
201706,840,8223,2062
201707,831,8217,2064
201708,840,8206,2072
201709,843,8187,2072
201710,839,8178,2071
201711,841,8151,2085
201712,843,8142,2091
201801,840,8142,2096
201802,848,8137,2090
201803,838,8127,2090
201804,844,8142,2091
201805,851,8143,2106
201806,852,8124,2114
201807,848,8145,2122
201808,855,8133,2128
201809,843,8103,2149
201810,839,8073,2156
201811,831,8071,2161
201812,827,8035,2174
201901,827,8035,2173
201902,823,8009,2189
201903,830,7982,2197
201904,830,7981,2200
201905,823,7970,2206
201906,814,7958,2207
201907,809,7952,2205
201908,817,7932,2224
201909,805,7919,2235
201910,810,7896,2238
201911,801,7884,2240
201912,801,7846,2259
202001,802,7825,2276
202002,797,7825,2279
202003,788,7804,2287
202004,782,7804,2290
202005,784,7788,2295
202006,786,7771,2300
202007,789,7758,2298
202008,783,7726,2305
202009,776,7699,2317
202010,774,7673,2323
202011,775,7658,2327
202012,781,7647,2342
202101,772,7632,2354
202102,770,7603,2356
202103,770,7588,2365
202104,780,7578,2378
202105,781,7558,2385
202106,774,7555,2392
202107,771,7547,2393
202108,766,7520,2406
202109,767,7509,2415
202110,761,7496,2421
202111,758,7472,2424
202112,757,7435,2437
202201,754,7431,2447
202202,741,7415,2459
202203,741,7409,2460
202204,737,7412,2470
202205,739,7394,2479
202206,734,7363,2476
202207,730,7362,2476
202208,736,7362,2484
