ym,0-14,15-64,65
201404,6713,38936,6730
201405,6695,38920,6735
201406,6657,38893,6738
201407,6620,38898,6728
201408,6575,38893,6741
201409,6528,38887,6736
201410,6500,38905,6753
201411,6474,38870,6792
201412,6460,38832,6793
201501,6421,38795,6818
201502,6402,38779,6849
201503,6381,38744,6871
201504,6361,38682,6889
201505,6342,38655,6894
201506,6312,38637,6915
201507,6275,38656,6940
201508,6224,38649,6952
201509,6171,38641,6981
201510,6120,38628,7006
201511,6075,38610,7024
201512,6037,38558,7052
201601,6026,38502,7083
201602,5995,38472,7111
201603,5987,38388,7147
201604,5958,38355,7158
201605,5972,38316,7176
201606,5940,38279,7196
201607,5922,38259,7222
201608,5895,38229,7238
201609,5884,38187,7254
201610,5868,38160,7296
201611,5840,38115,7341
201612,5817,38071,7373
201701,5809,38011,7407
201702,5791,37950,7441
201703,5790,37895,7457
201704,5779,37851,7473
201705,5765,37820,7494
201706,5746,37816,7515
201707,5708,37821,7534
201708,5691,37795,7553
201709,5676,37748,7575
201710,5669,37709,7583
201711,5650,37679,7601
201712,5652,37680,7603
201801,5637,37620,7650
201802,5644,37586,7667
201803,5627,37510,7679
201804,5617,37474,7691
201805,5596,37457,7700
201806,5584,37446,7709
201807,5556,37421,7718
201808,5531,37370,7745
201809,5521,37303,7767
201810,5510,37288,7797
201811,5505,37233,7834
201812,5473,37162,7879
201901,5465,37123,7897
201902,5463,37081,7934
201903,5475,37029,7964
201904,5509,36992,7979
201905,5522,36975,8006
201906,5482,36983,8032
201907,5497,36942,8051
201908,5487,36958,8067
201909,5465,36921,8094
201910,5457,36878,8115
201911,5442,36815,8162
201912,5443,36787,8197
202001,5426,36730,8240
202002,5414,36677,8262
202003,5427,36619,8298
202004,5436,36582,8317
202005,5436,36544,8354
202006,5429,36527,8379
202007,5411,36486,8406
202008,5395,36413,8431
202009,5386,36352,8477
202010,5352,36329,8502
202011,5344,36273,8549
202012,5338,36239,8549
202101,5330,36184,8587
202102,5343,36111,8626
202103,5362,36019,8668
202104,5362,35966,8690
202105,5366,35936,8701
202106,5358,35901,8727
202107,5346,35857,8752
202108,5306,35802,8781
202109,5287,35731,8834
202110,5257,35690,8855
202111,5248,35585,8918
202112,5237,35526,8933
202201,5218,35474,8957
202202,5211,35395,9007
202203,5211,35325,9011
202204,5206,35321,9030
202205,5188,35277,9041
202206,5193,35300,9041
202207,5175,35267,9054
202208,5149,35264,9097
