ym,0-14,15-64,65
201404,1004,6313,1809
201405,1006,6360,1807
201406,1028,6358,1802
201407,1034,6355,1800
201408,1024,6354,1796
201409,1017,6357,1798
201410,1015,6352,1809
201411,1013,6346,1813
201412,998,6308,1815
201501,982,6292,1803
201502,977,6279,1808
201503,975,6256,1801
201504,988,6255,1791
201505,985,6244,1779
201506,987,6240,1775
201507,986,6239,1779
201508,975,6229,1782
201509,956,6224,1787
201510,936,6219,1790
201511,926,6213,1798
201512,920,6193,1804
201601,919,6182,1809
201602,908,6167,1805
201603,909,6146,1803
201604,901,6144,1803
201605,920,6139,1796
201606,940,6126,1794
201607,934,6127,1800
201608,924,6115,1806
201609,911,6103,1806
201610,894,6093,1810
201611,880,6076,1810
201612,860,6072,1809
201701,848,6060,1804
201702,841,6042,1801
201703,829,6025,1799
201704,823,6017,1797
201705,826,6023,1795
201706,855,6007,1801
201707,852,6000,1806
201708,844,6003,1804
201709,826,6003,1798
201710,816,6001,1805
201711,807,5993,1808
201712,799,5978,1809
201801,795,5977,1807
201802,789,5983,1814
201803,779,6004,1814
201804,775,6039,1814
201805,783,6082,1812
201806,794,6075,1812
201807,789,6076,1806
201808,775,6072,1804
201809,768,6065,1807
201810,760,6060,1799
201811,754,6057,1804
201812,751,6025,1801
201901,748,5993,1805
201902,738,5962,1809
201903,737,5932,1816
201904,733,5907,1814
201905,741,5898,1824
201906,766,5892,1822
201907,753,5873,1824
201908,769,5870,1820
201909,761,5854,1829
201910,751,5851,1828
201911,745,5842,1833
201912,731,5841,1831
202001,721,5827,1833
202002,721,5808,1840
202003,714,5785,1837
202004,714,5783,1835
202005,725,5777,1835
202006,723,5782,1832
202007,732,5766,1831
202008,732,5749,1832
202009,714,5732,1841
202010,709,5737,1836
202011,710,5728,1843
202012,705,5729,1844
202101,704,5734,1840
202102,690,5728,1842
202103,682,5714,1843
202104,684,5696,1850
202105,690,5687,1860
202106,699,5677,1862
202107,694,5667,1860
202108,691,5655,1870
202109,674,5647,1880
202110,659,5639,1883
202111,657,5635,1883
202112,651,5647,1883
202201,638,5655,1887
202202,634,5673,1885
202203,630,5682,1877
202204,634,5711,1880
202205,637,5751,1881
202206,635,5749,1879
202207,633,5778,1886
202208,623,5765,1894
