ym,0-14,15-64,65
201404,2136,14045,3267
201405,2116,14029,3268
201406,2113,14017,3275
201407,2103,14005,3270
201408,2097,13968,3278
201409,2082,13941,3289
201410,2078,13912,3302
201411,2072,13889,3307
201412,2060,13865,3310
201501,2029,13842,3317
201502,2000,13819,3329
201503,1976,13787,3330
201504,1974,13772,3348
201505,1958,13756,3352
201506,1957,13753,3347
201507,1943,13744,3354
201508,1925,13729,3360
201509,1905,13700,3371
201510,1897,13673,3389
201511,1884,13636,3398
201512,1871,13606,3419
201601,1860,13564,3434
201602,1854,13495,3416
201603,1846,13424,3401
201604,1837,13367,3397
201605,1826,13302,3398
201606,1814,13286,3404
201607,1807,13271,3406
201608,1796,13236,3420
201609,1786,13222,3423
201610,1779,13185,3437
201611,1757,13151,3428
201612,1763,13118,3436
201701,1755,13107,3440
201702,1749,13094,3454
201703,1743,13044,3450
201704,1732,13016,3446
201705,1734,13000,3455
201706,1742,12991,3459
201707,1740,12972,3471
201708,1732,12947,3482
201709,1725,12939,3487
201710,1724,12921,3495
201711,1712,12890,3505
201712,1704,12853,3523
201801,1691,12822,3535
201802,1686,12783,3545
201803,1694,12758,3561
201804,1681,12716,3567
201805,1664,12696,3570
201806,1658,12672,3578
201807,1654,12654,3581
201808,1654,12631,3589
201809,1655,12598,3599
201810,1650,12583,3609
201811,1637,12562,3618
201812,1637,12532,3626
201901,1637,12508,3635
201902,1639,12483,3650
201903,1627,12452,3662
201904,1631,12431,3665
201905,1632,12418,3668
201906,1627,12398,3681
201907,1619,12370,3686
201908,1601,12342,3704
201909,1589,12311,3720
201910,1587,12287,3728
201911,1584,12265,3742
201912,1584,12242,3757
202001,1569,12198,3773
202002,1561,12151,3779
202003,1567,12128,3783
202004,1553,12110,3786
202005,1562,12069,3800
202006,1560,12056,3810
202007,1543,12030,3817
202008,1531,12017,3817
202009,1525,11990,3822
202010,1530,11958,3836
202011,1520,11940,3843
202012,1511,11918,3846
202101,1508,11864,3866
202102,1499,11851,3869
202103,1483,11821,3880
202104,1483,11772,3888
202105,1550,11734,3902
202106,1556,11718,3900
202107,1557,11687,3901
202108,1544,11662,3917
202109,1527,11632,3929
202110,1530,11612,3938
202111,1523,11581,3946
202112,1511,11553,3959
202201,1517,11529,3963
202202,1500,11503,3973
202203,1494,11464,3971
202204,1485,11441,3973
202205,1480,11412,3978
202206,1479,11403,3977
202207,1472,11421,3968
202208,1470,11377,3981
