ym,0-14,15-64,65
201404,4542,22202,4101
201405,4537,22218,4092
201406,4524,22232,4093
201407,4509,22227,4091
201408,4515,22211,4093
201409,4498,22195,4100
201410,4489,22195,4111
201411,4486,22204,4114
201412,4512,22224,4123
201501,4501,22250,4133
201502,4481,22246,4139
201503,4486,22232,4145
201504,4472,22253,4164
201505,4458,22234,4160
201506,4444,22239,4169
201507,4455,22263,4170
201508,4438,22265,4186
201509,4411,22275,4195
201510,4394,22306,4204
201511,4380,22314,4193
201512,4355,22322,4197
201601,4337,22293,4217
201602,4330,22293,4230
201603,4323,22291,4232
201604,4301,22276,4235
201605,4279,22273,4232
201606,4279,22271,4228
201607,4272,22251,4241
201608,4261,22268,4236
201609,4245,22270,4246
201610,4235,22269,4271
201611,4232,22281,4285
201612,4222,22272,4289
201701,4187,22260,4304
201702,4160,22246,4305
201703,4153,22255,4309
201704,4143,22222,4317
201705,4135,22222,4317
201706,4133,22214,4306
201707,4127,22222,4318
201708,4123,22243,4301
201709,4095,22255,4295
201710,4095,22269,4305
201711,4091,22310,4305
201712,4073,22337,4316
201801,4066,22338,4326
201802,4075,22333,4333
201803,4053,22374,4334
201804,4049,22374,4342
201805,4055,22408,4340
201806,4037,22387,4356
201807,4033,22397,4364
201808,4031,22374,4388
201809,4032,22365,4404
201810,4045,22352,4415
201811,4029,22335,4428
201812,4026,22345,4447
201901,4002,22318,4469
201902,3975,22305,4489
201903,3966,22293,4521
201904,3951,22252,4542
201905,3936,22253,4550
201906,3933,22211,4553
201907,3914,22195,4566
201908,3919,22183,4575
201909,3910,22181,4587
201910,3913,22155,4605
201911,3878,22135,4635
201912,3871,22141,4650
202001,3876,22101,4673
202002,3867,22070,4683
202003,3845,22059,4699
202004,3820,22024,4697
202005,3819,21999,4708
202006,3800,21994,4713
202007,3782,22015,4711
202008,3761,22013,4719
202009,3769,21973,4726
202010,3765,21970,4733
202011,3744,21960,4738
202012,3727,21956,4731
202101,3707,21936,4753
202102,3710,21917,4751
202103,3701,21914,4775
202104,3686,21860,4774
202105,3684,21827,4782
202106,3664,21810,4788
202107,3671,21763,4802
202108,3655,21730,4822
202109,3657,21699,4834
202110,3635,21665,4848
202111,3640,21638,4846
202112,3626,21603,4860
202201,3637,21597,4865
202202,3597,21581,4871
202203,3558,21509,4870
202204,3566,21463,4892
202205,3559,21444,4905
202206,3562,21411,4910
202207,3557,21394,4919
202208,3559,21381,4939
