ym,0-14,15-64,65
201404,948,5013,689
201405,941,5041,691
201406,934,5075,693
201407,932,5088,693
201408,925,5097,690
201409,931,5088,692
201410,940,5091,689
201411,949,5082,692
201412,947,5079,692
201501,953,5058,696
201502,952,5059,699
201503,943,5049,707
201504,937,5045,707
201505,935,5039,711
201506,924,5040,713
201507,929,5059,714
201508,942,5088,710
201509,950,5090,711
201510,954,5088,712
201511,964,5095,714
201512,968,5085,716
201601,977,5074,719
201602,981,5071,723
201603,971,5082,720
201604,964,5074,719
201605,965,5072,720
201606,948,5072,716
201607,949,5076,718
201608,944,5077,721
201609,961,5074,727
201610,970,5072,730
201611,968,5070,733
201612,973,5062,738
201701,975,5055,734
201702,973,5061,733
201703,967,5056,737
201704,969,5046,742
201705,966,5044,739
201706,961,5046,734
201707,955,5052,742
201708,944,5052,739
201709,948,5053,740
201710,951,5050,733
201711,951,5057,732
201712,955,5057,734
201801,952,5058,735
201802,966,5056,739
201803,963,5054,741
201804,953,5062,743
201805,942,5091,743
201806,942,5110,746
201807,935,5138,747
201808,942,5140,749
201809,940,5144,751
201810,942,5138,753
201811,941,5132,758
201812,949,5120,760
201901,950,5101,764
201902,945,5101,768
201903,942,5088,773
201904,930,5078,776
201905,921,5068,774
201906,917,5074,772
201907,917,5078,770
201908,921,5078,775
201909,934,5074,768
201910,941,5073,771
201911,936,5075,772
201912,939,5074,774
202001,942,5064,780
202002,935,5070,778
202003,923,5053,785
202004,908,5055,783
202005,902,5058,784
202006,897,5043,790
202007,896,5051,790
202008,904,5055,790
202009,900,5043,801
202010,900,5041,808
202011,904,5037,816
202012,914,5037,817
202101,908,5033,815
202102,915,5034,821
202103,916,5027,816
202104,904,5028,818
202105,903,5018,825
202106,892,5007,830
202107,879,4996,831
202108,876,4996,833
202109,877,5004,839
202110,884,4992,841
202111,884,4991,843
202112,878,4988,840
202201,878,4992,845
202202,874,4999,849
202203,864,5010,855
202204,855,5013,861
202205,862,5016,867
202206,860,5034,865
202207,855,5080,874
202208,856,5068,877
