ym,0-14,15-64,65
201404,2240,15280,3530
201405,2215,15259,3548
201406,2217,15229,3549
201407,2200,15248,3537
201408,2188,15233,3542
201409,2173,15227,3555
201410,2158,15242,3556
201411,2140,15233,3556
201412,2131,15226,3561
201501,2120,15192,3565
201502,2106,15179,3581
201503,2085,15157,3598
201504,2091,15153,3602
201505,2083,15146,3594
201506,2075,15145,3592
201507,2072,15156,3586
201508,2055,15152,3590
201509,2049,15149,3589
201510,2047,15137,3588
201511,2039,15121,3600
201512,2036,15116,3613
201601,2025,15100,3625
201602,2026,15110,3626
201603,2021,15094,3636
201604,2012,15077,3637
201605,2013,15066,3643
201606,2024,15018,3661
201607,2024,14998,3663
201608,2019,14979,3669
201609,2011,14971,3667
201610,2001,14969,3666
201611,1994,14926,3684
201612,1989,14920,3700
201701,1975,14910,3718
201702,1981,14904,3736
201703,1997,14885,3745
201704,1998,14878,3754
201705,2007,14841,3771
201706,2008,14842,3769
201707,1994,14822,3779
201708,1998,14805,3785
201709,1991,14807,3801
201710,1984,14792,3803
201711,1988,14773,3805
201712,1977,14760,3819
201801,1970,14739,3838
201802,1970,14713,3840
201803,1995,14703,3844
201804,1991,14699,3840
201805,2018,14686,3849
201806,2039,14692,3849
201807,2042,14687,3866
201808,2035,14688,3869
201809,2036,14663,3891
201810,2037,14647,3901
201811,2042,14629,3911
201812,2052,14628,3913
201901,2032,14601,3932
201902,2032,14562,3960
201903,2037,14544,3976
201904,2021,14544,3982
201905,2008,14526,3984
201906,2017,14506,4001
201907,2019,14481,4005
201908,2018,14457,4016
201909,2021,14411,4042
201910,2047,14391,4046
201911,2037,14364,4074
201912,2038,14354,4081
202001,2033,14328,4094
202002,2020,14304,4085
202003,2010,14256,4094
202004,2000,14215,4099
202005,2004,14200,4110
202006,2004,14180,4110
202007,2011,14138,4112
202008,2014,14144,4109
202009,2018,14096,4126
202010,2009,14085,4133
202011,2001,14049,4147
202012,2008,14035,4146
202101,2006,14021,4159
202102,1995,13989,4178
202103,1993,13952,4189
202104,1986,13912,4187
202105,1982,13887,4194
202106,1979,13872,4204
202107,1973,13832,4223
202108,1967,13795,4241
202109,1970,13736,4247
202110,1968,13701,4267
202111,1975,13667,4278
202112,1968,13658,4289
202201,1944,13639,4287
202202,1932,13611,4294
202203,1926,13568,4283
202204,1903,13538,4291
202205,1896,13511,4294
202206,1894,13485,4285
202207,1885,13452,4277
202208,1891,13419,4282
