ym,0-14,15-64,65
201404,643,3749,438
201405,639,3764,440
201406,636,3790,448
201407,637,3823,446
201408,635,3817,444
201409,645,3813,445
201410,645,3810,444
201411,649,3805,445
201412,649,3786,447
201501,654,3773,446
201502,650,3774,444
201503,646,3765,439
201504,641,3760,441
201505,641,3747,442
201506,632,3753,445
201507,637,3744,447
201508,631,3745,446
201509,627,3742,450
201510,628,3745,453
201511,626,3738,454
201512,624,3731,451
201601,624,3721,453
201602,627,3711,457
201603,637,3712,461
201604,637,3713,466
201605,635,3707,471
201606,631,3703,472
201607,631,3703,477
201608,631,3704,479
201609,634,3703,483
201610,631,3706,486
201611,627,3696,494
201612,637,3692,498
201701,632,3692,504
201702,635,3683,510
201703,626,3673,513
201704,618,3672,514
201705,623,3674,518
201706,609,3662,525
201707,600,3662,527
201708,600,3657,528
201709,609,3649,528
201710,618,3658,533
201711,617,3655,538
201712,618,3653,535
201801,619,3663,536
201802,624,3688,538
201803,626,3731,539
201804,617,3758,543
201805,612,3783,548
201806,601,3806,553
201807,611,3843,554
201808,609,3840,558
201809,614,3845,560
201810,614,3845,559
201811,614,3819,561
201812,609,3785,560
201901,606,3773,562
201902,617,3774,569
201903,613,3764,578
201904,612,3766,578
201905,615,3746,583
201906,596,3743,589
201907,590,3732,592
201908,589,3712,598
201909,586,3709,591
201910,594,3707,599
201911,597,3708,602
201912,597,3704,611
202001,599,3702,615
202002,592,3701,616
202003,594,3693,612
202004,583,3681,617
202005,583,3678,619
202006,576,3676,619
202007,570,3673,622
202008,569,3663,624
202009,565,3653,632
202010,566,3644,644
202011,565,3640,645
202012,564,3627,648
202101,551,3618,655
202102,563,3616,653
202103,561,3608,660
202104,554,3600,663
202105,545,3600,666
202106,545,3587,672
202107,550,3587,668
202108,551,3578,677
202109,560,3589,676
202110,580,3614,680
202111,586,3615,682
202112,589,3615,684
202201,588,3606,689
202202,584,3605,693
202203,576,3609,697
202204,565,3631,704
202205,558,3630,705
202206,551,3621,711
202207,541,3653,716
202208,536,3642,725
