ym,0-14,15-64,65
201404,1159,5772,743
201405,1158,5840,742
201406,1153,5876,743
201407,1146,5902,743
201408,1146,5913,745
201409,1147,5914,743
201410,1157,5921,742
201411,1163,5922,737
201412,1162,5888,734
201501,1162,5871,734
201502,1160,5869,735
201503,1161,5861,733
201504,1155,5860,734
201505,1146,5853,741
201506,1144,5835,746
201507,1147,5837,745
201508,1131,5829,742
201509,1136,5824,746
201510,1133,5817,750
201511,1142,5808,754
201512,1147,5799,755
201601,1145,5802,756
201602,1150,5788,760
201603,1150,5782,764
201604,1158,5775,765
201605,1157,5773,768
201606,1142,5771,770
201607,1133,5759,773
201608,1118,5785,772
201609,1118,5773,773
201610,1109,5780,776
201611,1111,5770,778
201612,1113,5771,778
201701,1118,5764,787
201702,1115,5756,787
201703,1114,5761,782
201704,1104,5763,786
201705,1089,5772,786
201706,1081,5764,786
201707,1080,5770,787
201708,1093,5758,792
201709,1089,5759,790
201710,1095,5754,796
201711,1090,5758,798
201712,1092,5755,797
201801,1089,5758,805
201802,1090,5757,814
201803,1086,5760,817
201804,1091,5767,820
201805,1080,5771,825
201806,1071,5775,827
201807,1069,5781,828
201808,1060,5775,831
201809,1082,5778,835
201810,1081,5772,841
201811,1083,5779,844
201812,1077,5776,844
201901,1079,5776,845
201902,1084,5781,848
201903,1080,5771,854
201904,1080,5766,854
201905,1070,5759,855
201906,1059,5759,859
201907,1064,5745,865
201908,1058,5736,864
201909,1060,5733,868
201910,1057,5730,875
201911,1067,5734,879
201912,1061,5728,884
202001,1055,5715,893
202002,1057,5707,894
202003,1056,5701,901
202004,1056,5701,903
202005,1058,5701,906
202006,1050,5695,911
202007,1050,5697,911
202008,1050,5684,917
202009,1057,5681,919
202010,1057,5683,927
202011,1069,5684,933
202012,1070,5675,944
202101,1063,5676,949
202102,1063,5661,958
202103,1063,5675,967
202104,1056,5684,969
202105,1047,5683,970
202106,1037,5675,977
202107,1038,5670,983
202108,1038,5672,986
202109,1036,5669,997
202110,1043,5673,998
202111,1043,5665,1005
202112,1042,5664,1005
202201,1043,5661,1012
202202,1042,5663,1016
202203,1041,5672,1016
202204,1035,5705,1015
202205,1025,5715,1024
202206,1012,5725,1031
202207,1007,5748,1039
202208,1013,5744,1048
