ym,0-14,15-64,65
201404,6413,41554,8473
201405,6377,41513,8474
201406,6357,41504,8466
201407,6325,41513,8463
201408,6303,41515,8480
201409,6275,41477,8498
201410,6248,41477,8527
201411,6216,41467,8543
201412,6170,41426,8552
201501,6131,41384,8575
201502,6091,41344,8607
201503,6064,41297,8638
201504,6049,41229,8666
201505,6030,41233,8672
201506,6002,41232,8704
201507,5962,41222,8708
201508,5925,41174,8723
201509,5868,41130,8739
201510,5836,41107,8769
201511,5794,41075,8805
201512,5759,41046,8839
201601,5721,41014,8875
201602,5704,40959,8918
201603,5669,40897,8955
201604,5651,40855,8975
201605,5610,40859,8992
201606,5595,40824,9003
201607,5574,40763,9006
201608,5533,40742,9024
201609,5509,40694,9058
201610,5474,40669,9092
201611,5457,40615,9127
201612,5432,40605,9144
201701,5416,40570,9178
201702,5410,40491,9206
201703,5374,40439,9211
201704,5360,40414,9217
201705,5336,40380,9232
201706,5311,40357,9233
201707,5299,40334,9239
201708,5295,40295,9268
201709,5252,40271,9295
201710,5210,40272,9302
201711,5191,40214,9348
201712,5157,40181,9369
201801,5124,40147,9403
201802,5091,40111,9418
201803,5072,40036,9426
201804,5049,39998,9444
201805,5013,39905,9458
201806,5001,39899,9482
201807,4982,39801,9510
201808,4984,39759,9520
201809,4945,39693,9562
201810,4913,39650,9604
201811,4894,39601,9662
201812,4867,39547,9701
201901,4856,39509,9725
201902,4825,39451,9774
201903,4805,39369,9792
201904,4809,39353,9798
201905,4800,39308,9833
201906,4784,39270,9844
201907,4748,39237,9834
201908,4713,39193,9856
201909,4691,39148,9882
201910,4642,39105,9896
201911,4627,39060,9925
201912,4601,39023,9959
202001,4582,38987,10006
202002,4591,38932,10024
202003,4583,38891,10067
202004,4557,38858,10084
202005,4552,38792,10097
202006,4548,38723,10132
202007,4520,38717,10156
202008,4480,38697,10199
202009,4449,38655,10234
202010,4445,38588,10274
202011,4447,38589,10308
202012,4449,38565,10316
202101,4430,38509,10339
202102,4414,38441,10369
202103,4391,38341,10409
202104,4384,38238,10423
202105,4370,38195,10429
202106,4368,38175,10435
202107,4344,38130,10436
202108,4328,38071,10477
202109,4312,37977,10495
202110,4301,37912,10502
202111,4284,37838,10531
202112,4253,37740,10551
202201,4237,37667,10603
202202,4256,37571,10664
202203,4278,37521,10659
202204,4309,37493,10671
202205,4320,37443,10671
202206,4290,37437,10675
202207,4297,37300,10705
202208,4297,37245,10726
