ym,0-14,15-64,65
201404,811,6000,1311
201405,802,6034,1313
201406,803,6065,1307
201407,794,6092,1307
201408,794,6083,1307
201409,797,6079,1308
201410,796,6084,1308
201411,801,6066,1313
201412,790,6022,1314
201501,785,6008,1308
201502,782,6009,1302
201503,776,6017,1303
201504,764,6004,1310
201505,765,6004,1312
201506,762,5995,1311
201507,752,5981,1314
201508,750,5990,1315
201509,740,5981,1315
201510,742,5976,1313
201511,736,5961,1320
201512,733,5945,1321
201601,731,5942,1316
201602,726,5938,1311
201603,725,5911,1317
201604,730,5901,1317
201605,720,5901,1321
201606,715,5906,1322
201607,712,5894,1329
201608,696,5878,1331
201609,695,5853,1336
201610,692,5835,1344
201611,687,5821,1344
201612,683,5814,1350
201701,686,5803,1351
201702,677,5794,1346
201703,672,5802,1343
201704,666,5807,1345
201705,667,5800,1350
201706,663,5791,1354
201707,654,5793,1356
201708,648,5795,1361
201709,650,5790,1365
201710,650,5799,1367
201711,650,5818,1371
201712,646,5818,1376
201801,640,5837,1384
201802,638,5853,1380
201803,642,5887,1383
201804,637,5943,1384
201805,631,5992,1385
201806,634,5996,1383
201807,635,6049,1393
201808,633,6040,1398
201809,634,6033,1400
201810,628,6034,1406
201811,616,6015,1408
201812,608,5946,1414
201901,600,5900,1419
201902,600,5877,1425
201903,599,5853,1426
201904,589,5819,1431
201905,586,5802,1433
201906,575,5794,1432
201907,566,5761,1427
201908,563,5740,1427
201909,561,5713,1433
201910,566,5691,1446
201911,571,5669,1456
201912,565,5663,1458
202001,562,5651,1455
202002,550,5626,1462
202003,545,5592,1472
202004,539,5576,1474
202005,534,5554,1482
202006,528,5537,1483
202007,520,5526,1479
202008,518,5524,1478
202009,518,5501,1486
202010,516,5495,1482
202011,518,5467,1490
202012,519,5454,1498
202101,514,5439,1503
202102,510,5419,1514
202103,506,5408,1516
202104,495,5404,1520
202105,492,5396,1521
202106,487,5386,1530
202107,476,5389,1532
202108,466,5377,1532
202109,467,5360,1547
202110,468,5353,1544
202111,472,5343,1542
202112,472,5336,1545
202201,473,5333,1540
202202,473,5353,1544
202203,476,5394,1554
202204,481,5432,1559
202205,484,5474,1572
202206,478,5473,1574
202207,478,5487,1578
202208,479,5477,1582
