ym,0-14,15-64,65
201404,6761,41401,6778
201405,6708,41379,6782
201406,6711,41325,6808
201407,6670,41278,6818
201408,6660,41300,6848
201409,6622,41313,6877
201410,6597,41271,6913
201411,6532,41273,6943
201412,6513,41273,6952
201501,6506,41238,6987
201502,6490,41248,7016
201503,6513,41244,7022
201504,6484,41251,7046
201505,6474,41249,7063
201506,6464,41228,7069
201507,6424,41215,7088
201508,6426,41255,7106
201509,6372,41232,7144
201510,6340,41221,7177
201511,6291,41239,7200
201512,6247,41212,7260
201601,6217,41239,7304
201602,6190,41159,7342
201603,6217,41133,7379
201604,6230,41114,7410
201605,6221,41125,7440
201606,6198,41113,7462
201607,6188,41127,7479
201608,6164,41167,7509
201609,6140,41143,7558
201610,6077,41116,7585
201611,6065,41035,7653
201612,6025,40996,7682
201701,6013,40962,7731
201702,5992,40914,7789
201703,6007,40866,7823
201704,6031,40834,7841
201705,6013,40783,7872
201706,5994,40774,7880
201707,5973,40786,7908
201708,5922,40733,7945
201709,5870,40680,7960
201710,5814,40618,7999
201711,5771,40595,8039
201712,5772,40524,8081
201801,5750,40498,8110
201802,5731,40423,8149
201803,5765,40305,8176
201804,5742,40173,8192
201805,5736,40092,8208
201806,5713,40075,8236
201807,5717,40003,8249
201808,5697,39996,8285
201809,5663,39980,8303
201810,5643,39906,8375
201811,5617,39870,8422
201812,5602,39846,8445
201901,5603,39832,8472
201902,5585,39775,8517
201903,5615,39787,8545
201904,5618,39767,8575
201905,5608,39699,8595
201906,5603,39697,8637
201907,5588,39682,8661
201908,5595,39670,8699
201909,5536,39631,8735
201910,5497,39577,8774
201911,5482,39508,8830
201912,5459,39505,8867
202001,5450,39480,8901
202002,5494,39437,8939
202003,5530,39417,8965
202004,5537,39404,8991
202005,5532,39404,9011
202006,5529,39395,9027
202007,5555,39412,9058
202008,5520,39400,9090
202009,5469,39331,9129
202010,5450,39252,9178
202011,5418,39200,9233
202012,5415,39188,9239
202101,5411,39173,9266
202102,5427,39156,9297
202103,5465,39087,9330
202104,5493,39032,9349
202105,5481,39005,9381
202106,5480,38981,9396
202107,5484,38954,9413
202108,5461,38906,9453
202109,5417,38852,9507
202110,5374,38806,9513
202111,5336,38735,9540
202112,5311,38642,9593
202201,5316,38564,9644
202202,5313,38516,9699
202203,5336,38339,9706
202204,5348,38219,9724
202205,5291,38070,9743
202206,5316,38069,9751
202207,5331,38038,9756
202208,5314,38023,9782
