ym,0-14,15-64,65
201404,878,7505,1852
201405,864,7527,1857
201406,864,7550,1854
201407,862,7612,1857
201408,858,7600,1863
201409,860,7580,1870
201410,848,7574,1868
201411,849,7563,1871
201412,834,7534,1864
201501,832,7518,1873
201502,821,7506,1883
201503,804,7490,1885
201504,794,7463,1890
201505,786,7436,1888
201506,782,7418,1890
201507,784,7409,1885
201508,779,7395,1891
201509,785,7393,1896
201510,786,7380,1900
201511,781,7377,1907
201512,781,7361,1916
201601,783,7352,1917
201602,778,7343,1925
201603,766,7341,1932
201604,751,7325,1939
201605,742,7317,1937
201606,735,7311,1933
201607,736,7303,1931
201608,738,7283,1942
201609,738,7286,1942
201610,741,7265,1947
201611,744,7263,1951
201612,733,7237,1957
201701,731,7221,1968
201702,731,7214,1972
201703,729,7211,1980
201704,726,7198,1980
201705,719,7163,1985
201706,719,7151,1991
201707,712,7155,1988
201708,714,7157,1992
201709,724,7190,2000
201710,727,7204,2002
201711,726,7221,1999
201712,709,7219,2008
201801,700,7219,2012
201802,700,7230,2009
201803,695,7226,2026
201804,740,7342,2033
201805,729,7335,2036
201806,730,7316,2044
201807,731,7291,2048
201808,730,7269,2049
201809,724,7271,2048
201810,719,7255,2061
201811,718,7226,2075
201812,714,7184,2083
201901,703,7147,2090
201902,706,7129,2093
201903,684,7084,2095
201904,672,7070,2091
201905,665,7044,2098
201906,658,7024,2109
201907,667,7002,2109
201908,669,6980,2113
201909,680,6953,2127
201910,681,6949,2120
201911,679,6944,2125
201912,676,6925,2136
202001,667,6917,2150
202002,654,6904,2157
202003,644,6892,2155
202004,644,6862,2166
202005,642,6835,2173
202006,650,6835,2175
202007,647,6815,2182
202008,644,6789,2189
202009,640,6780,2191
202010,638,6765,2195
202011,643,6752,2195
202012,634,6729,2198
202101,638,6710,2206
202102,640,6686,2211
202103,622,6670,2211
202104,621,6660,2215
202105,613,6651,2215
202106,615,6638,2218
202107,613,6631,2220
202108,601,6611,2225
202109,604,6598,2225
202110,615,6598,2224
202111,624,6598,2229
202112,627,6590,2234
202201,620,6584,2247
202202,628,6590,2261
202203,665,6729,2266
202204,666,6737,2268
202205,807,7087,2297
202206,751,6892,2269
202207,730,6819,2262
202208,713,6789,2270
