ym,0-14,15-64,65
201404,26394,153820,24973
201405,26342,153622,24977
201406,26224,153483,25033
201407,26113,153208,25057
201408,25998,153146,25115
201409,25839,153023,25222
201410,25725,152929,25358
201411,25606,152877,25464
201412,25548,152798,25520
201501,25437,152731,25641
201502,25323,152670,25715
201503,25304,152525,25777
201504,25208,152405,25856
201505,25103,152321,25887
201506,25022,152274,25924
201507,24881,152229,25950
201508,24758,152161,26031
201509,24571,152068,26139
201510,24463,152004,26276
201511,24300,151920,26413
201512,24209,151848,26505
201601,24186,151683,26637
201602,24113,151494,26798
201603,24166,151334,26882
201604,24178,151150,27019
201605,24178,151057,27119
201606,24140,150955,27212
201607,24064,150856,27294
201608,23995,150636,27414
201609,23887,150411,27532
201610,23764,150258,27684
201611,23689,150117,27875
201612,23648,149973,28023
201701,23534,149783,28180
201702,23531,149511,28330
201703,23607,149327,28413
201704,23597,149177,28454
201705,23566,149029,28530
201706,23545,148861,28589
201707,23518,148760,28648
201708,23477,148571,28755
201709,23376,148381,28883
201710,23315,148199,29040
201711,23274,148000,29215
201712,23229,147844,29379
201801,23212,147645,29490
201802,23164,147447,29616
201803,23299,147296,29718
201804,23389,147143,29779
201805,23425,146942,29868
201806,23419,146736,29969
201807,23385,146560,30079
201808,23385,146433,30176
201809,23286,146233,30311
201810,23258,146086,30463
201811,23194,145905,30643
201812,23170,145644,30792
201901,23193,145384,30899
201902,23188,145116,31058
201903,23299,144922,31193
201904,23305,144775,31280
201905,23364,144687,31348
201906,23371,144562,31425
201907,23372,144416,31494
201908,23387,144302,31577
201909,23327,144113,31679
201910,23229,143938,31857
201911,23140,143842,32032
201912,23101,143729,32160
202001,23017,143434,32344
202002,23027,143195,32508
202003,23137,142964,32612
202004,23161,142792,32723
202005,23171,142649,32813
202006,23149,142491,32859
202007,23105,142328,32926
202008,23082,142145,33037
202009,23031,141882,33176
202010,22950,141627,33388
202011,22882,141360,33492
202012,22832,141197,33618
202101,22761,141004,33711
202102,22738,140793,33825
202103,22818,140448,33908
202104,22825,140222,34002
202105,22822,139995,34066
202106,22875,139855,34109
202107,22811,139636,34206
202108,22750,139306,34351
202109,22621,138914,34502
202110,22580,138740,34582
202111,22632,138723,34708
202112,22578,138510,34774
202201,22488,138180,34900
202202,22468,137732,35020
202203,22467,137324,35064
202204,22444,136946,35130
202205,22448,136655,35149
202206,22415,136421,35173
202207,22382,136280,35210
202208,22312,136171,35265
