ym,0-14,15-64,65
201404,27222,112242,24114
201405,27147,112333,24143
201406,27147,112424,24173
201407,27127,112362,24200
201408,27108,112117,24252
201409,27042,111853,24325
201410,27052,111791,24439
201411,27036,111842,24599
201412,27058,111717,24613
201501,27019,111610,24774
201502,26960,111624,24885
201503,27010,111581,24986
201504,27009,111482,25045
201505,26922,111433,25091
201506,26984,111342,25121
201507,26903,111079,25186
201508,26784,110635,25254
201509,26617,110368,25337
201510,26515,110283,25424
201511,26445,110311,25523
201512,26432,110438,25605
201601,26424,110412,25713
201602,26396,110197,25742
201603,26468,110034,25821
201604,26486,109971,25877
201605,26444,109843,25948
201606,26382,109691,26007
201607,26314,109381,26049
201608,26247,108933,26115
201609,26096,108548,26146
201610,26061,108471,26243
201611,25990,108202,26321
201612,25951,108042,26410
201701,25950,108008,26526
201702,26012,107998,26599
201703,26120,107953,26651
201704,26133,107924,26732
201705,26084,107845,26774
201706,26115,107704,26825
201707,26049,107492,26868
201708,26027,107185,26926
201709,25825,106775,27017
201710,25810,106605,27141
201711,25856,106574,27245
201712,25854,106395,27359
201801,25863,106251,27484
201802,25816,106174,27597
201803,25858,106109,27674
201804,25874,106030,27723
201805,25947,105970,27778
201806,25997,105921,27834
201807,25980,105661,27916
201808,25982,105419,27959
201809,25894,105117,28055
201810,25822,105065,28139
201811,25799,104971,28232
201812,25802,104916,28282
201901,25771,104763,28369
201902,25746,104591,28477
201903,25762,104506,28540
201904,25771,104368,28570
201905,25777,104247,28614
201906,25793,104090,28700
201907,25717,103800,28711
201908,25677,103557,28756
201909,25583,103362,28835
201910,25596,103312,28915
201911,25601,103212,29038
201912,25634,103238,29142
202001,25598,102905,29240
202002,25610,102662,29295
202003,25607,102489,29380
202004,25482,102318,29398
202005,25406,102082,29396
202006,25415,101909,29422
202007,25332,101543,29473
202008,25275,101201,29554
202009,25193,100732,29602
202010,25191,100577,29740
202011,25163,100379,29793
202012,25252,100312,29833
202101,25241,100090,29926
202102,25212,99860,29973
202103,25150,99611,30008
202104,25073,99368,30020
202105,24999,99138,29961
202106,24929,98859,29882
202107,24795,98521,29856
202108,24638,97929,29920
202109,24543,97335,30007
202110,24413,96903,30010
202111,24381,96687,29953
202112,24354,96396,29894
202201,24261,95967,29734
202202,24169,95459,29710
202203,24048,94771,29430
202204,23943,94219,29320
202205,23790,93887,29318
202206,23805,93898,29331
202207,23766,93787,29348
202208,23678,93611,29437
