ym,0-14,15-64,65
201404,36710,186633,32668
201405,36633,186812,32711
201406,36607,186963,32812
201407,36577,187140,32881
201408,36526,186998,33001
201409,36575,187001,33187
201410,36574,187057,33385
201411,36597,187094,33576
201412,36675,187091,33754
201501,36632,187050,33922
201502,36642,187012,34080
201503,36635,186922,34339
201504,36527,186693,34483
201505,36430,186683,34539
201506,36489,186677,34617
201507,36384,186608,34659
201508,36306,186402,34806
201509,36211,186163,35023
201510,36201,186120,35192
201511,36161,186050,35378
201512,36206,186046,35610
201601,36125,185988,35809
201602,36078,185786,35958
201603,36041,185687,36125
201604,35943,185588,36312
201605,35889,185470,36428
201606,35929,185255,36585
201607,35899,185061,36722
201608,35847,184805,36878
201609,35809,184568,37019
201610,35790,184377,37239
201611,35806,184214,37411
201612,35809,183983,37578
201701,35799,183780,37805
201702,35722,183546,37997
201703,35717,183242,38148
201704,35645,183079,38308
201705,35520,182777,38459
201706,35553,182674,38539
201707,35497,182433,38624
201708,35438,182252,38806
201709,35475,181941,39008
201710,35471,181732,39241
201711,35471,181604,39425
201712,35462,181348,39646
201801,35414,181123,39822
201802,35322,180882,40010
201803,35261,180613,40211
201804,35191,180378,40326
201805,35069,180159,40364
201806,35068,180064,40480
201807,35114,179935,40664
201808,35061,179671,40854
201809,34994,179400,41100
201810,34985,179335,41311
201811,34973,179221,41524
201812,34880,178951,41701
201901,34773,178542,41868
201902,34732,178214,42111
201903,34649,177942,42255
201904,34580,177683,42340
201905,34486,177301,42494
201906,34415,177089,42634
201907,34345,176903,42726
201908,34202,176576,42873
201909,34131,176255,43052
201910,34026,176104,43264
201911,33943,175875,43467
201912,33897,175726,43696
202001,33858,175345,43952
202002,33800,175067,44144
202003,33750,174724,44312
202004,33610,174321,44426
202005,33450,173850,44529
202006,33472,173573,44679
202007,33434,173225,44809
202008,33338,172843,44996
202009,33310,172403,45138
202010,33223,171985,45358
202011,33135,171565,45596
202012,33137,171298,45709
202101,33009,171006,45814
202102,32864,170622,45929
202103,32714,170103,46138
202104,32626,169746,46307
202105,32538,169318,46381
202106,32545,168992,46381
202107,32405,168511,46417
202108,32259,167930,46630
202109,32040,167181,46733
202110,31851,166629,46865
202111,31751,166308,47015
202112,31684,165866,47200
202201,31572,165304,47220
202202,31395,164491,47223
202203,31256,163873,47226
202204,31142,163496,47226
202205,30962,162801,47198
202206,30775,161962,47132
202207,30737,161826,47227
202208,30642,161687,47392
