ym,0-14,15-64,65
201404,29448,165325,33960
201405,29363,165359,33994
201406,29432,165276,34055
201407,29478,165404,34167
201408,29442,165295,34288
201409,29500,165091,34480
201410,29518,165128,34637
201411,29544,165091,34817
201412,29633,165070,34954
201501,29676,165007,35171
201502,29623,164900,35280
201503,29539,164753,35424
201504,29465,164653,35559
201505,29353,164627,35673
201506,29290,164550,35765
201507,29252,164340,35788
201508,29205,164110,35884
201509,29148,163877,36059
201510,29099,163795,36239
201511,29040,163743,36440
201512,28995,163607,36609
201601,28961,163388,36790
201602,28883,163111,36924
201603,28864,162886,37034
201604,28835,162667,37106
201605,28765,162496,37245
201606,28784,162356,37322
201607,28754,162155,37460
201608,28726,161897,37551
201609,28738,161579,37742
201610,28726,161311,37964
201611,28716,161093,38146
201612,28658,160799,38366
201701,28582,160489,38595
201702,28486,160174,38693
201703,28362,159868,38814
201704,28236,159596,38991
201705,28142,159365,39105
201706,28094,159130,39155
201707,28071,158880,39211
201708,28048,158644,39354
201709,28008,158332,39530
201710,28030,158186,39695
201711,28032,157957,39842
201712,27984,157772,39997
201801,27925,157459,40177
201802,27744,157153,40338
201803,27592,156837,40464
201804,27554,156732,40558
201805,27390,156550,40618
201806,27314,156271,40712
201807,27303,156049,40847
201808,27206,155658,40959
201809,27153,155274,41124
201810,27114,155181,41299
201811,27086,155000,41444
201812,27065,154719,41622
201901,27010,154395,41708
201902,26928,154012,41874
201903,26861,153736,42032
201904,26754,153399,42108
201905,26615,153095,42225
201906,26502,152809,42295
201907,26423,152462,42349
201908,26298,152065,42454
201909,26199,151741,42597
201910,26112,151405,42757
201911,26103,151219,42953
201912,26052,150876,43093
202001,25964,150456,43324
202002,25871,149976,43468
202003,25699,149462,43603
202004,25568,149066,43738
202005,25389,148651,43817
202006,25346,148356,43867
202007,25230,148031,43890
202008,25116,147626,44001
202009,25028,147193,44112
202010,24957,146771,44287
202011,24905,146367,44390
202012,24823,145978,44439
202101,24612,145498,44559
202102,24489,145023,44666
202103,24231,144290,44751
202104,24071,143688,44800
202105,23959,143175,44786
202106,23981,142822,44756
202107,23846,142343,44747
202108,23617,141629,44888
202109,23418,140883,44998
202110,23264,140344,45057
202111,23172,139797,45110
202112,23083,139347,45070
202201,22907,138392,44910
202202,22703,137655,44985
202203,22522,136805,44725
202204,22268,136086,44744
202205,22140,135541,44698
202206,22055,135129,44662
202207,22006,134938,44750
202208,21982,134900,44905
