ym,0-14,15-64,65
201404,16675,88985,14393
201405,16724,89044,14433
201406,16705,89062,14471
201407,16722,89140,14504
201408,16722,89247,14575
201409,16738,89343,14663
201410,16779,89377,14765
201411,16791,89406,14834
201412,16847,89468,14942
201501,16869,89511,15006
201502,16810,89554,15050
201503,16796,89509,15134
201504,16796,89493,15207
201505,16783,89525,15244
201506,16784,89566,15290
201507,16801,89626,15330
201508,16778,89646,15423
201509,16774,89684,15507
201510,16804,89720,15586
201511,16821,89633,15680
201512,16844,89647,15754
201601,16856,89596,15844
201602,16819,89519,15914
201603,16812,89446,15979
201604,16787,89370,16066
201605,16783,89340,16140
201606,16817,89292,16220
201607,16839,89355,16281
201608,16834,89347,16329
201609,16848,89282,16393
201610,16863,89248,16466
201611,16847,89157,16559
201612,16840,89030,16646
201701,16799,88881,16764
201702,16771,88791,16853
201703,16746,88634,16942
201704,16709,88514,17045
201705,16669,88409,17122
201706,16642,88411,17161
201707,16601,88391,17205
201708,16598,88320,17259
201709,16551,88284,17309
201710,16529,88285,17389
201711,16493,88239,17486
201712,16458,88133,17564
201801,16482,88060,17645
201802,16485,88001,17730
201803,16425,87837,17811
201804,16397,87731,17860
201805,16371,87659,17927
201806,16344,87560,17954
201807,16317,87557,18006
201808,16301,87435,18081
201809,16265,87273,18160
201810,16275,87259,18235
201811,16257,87122,18326
201812,16228,87013,18429
201901,16192,86869,18515
201902,16113,86704,18562
201903,16015,86497,18622
201904,15965,86421,18642
201905,15894,86315,18693
201906,15885,86270,18742
201907,15832,86104,18774
201908,15778,85945,18814
201909,15712,85844,18892
201910,15671,85745,18974
201911,15640,85601,19080
201912,15631,85489,19177
202001,15563,85348,19250
202002,15485,85185,19358
202003,15387,85111,19468
202004,15320,85043,19529
202005,15262,84921,19576
202006,15216,84854,19646
202007,15172,84673,19699
202008,15130,84536,19747
202009,15054,84348,19804
202010,14977,84165,19894
202011,14973,84006,19955
202012,14942,83787,20029
202101,14870,83589,20089
202102,14801,83345,20168
202103,14734,83067,20221
202104,14656,82850,20271
202105,14552,82755,20299
202106,14543,82578,20314
202107,14507,82337,20344
202108,14400,82009,20458
202109,14312,81737,20527
202110,14268,81562,20589
202111,14199,81302,20656
202112,14086,81006,20688
202201,14041,80624,20719
202202,13985,80251,20773
202203,13856,79687,20742
202204,13728,79192,20721
202205,13695,79179,20786
202206,13678,79151,20816
202207,13678,79099,20873
202208,13644,79016,20913
