ym,0-14,15-64,65
201404,22702,139981,30744
201405,22639,140010,30746
201406,22624,140031,30806
201407,22649,140230,30850
201408,22689,140289,30977
201409,22776,140324,31129
201410,22834,140304,31215
201411,22873,140288,31318
201412,22945,140366,31404
201501,22960,140339,31534
201502,22955,140342,31596
201503,22916,140107,31697
201504,22821,139841,31800
201505,22746,139728,31822
201506,22683,139720,31875
201507,22686,139580,31875
201508,22671,139502,31959
201509,22661,139386,32079
201510,22674,139411,32186
201511,22683,139342,32299
201512,22641,139223,32475
201601,22604,139087,32623
201602,22553,138926,32761
201603,22542,138819,32874
201604,22501,138632,32967
201605,22425,138430,33030
201606,22404,138288,33127
201607,22376,138166,33248
201608,22355,137997,33354
201609,22378,137944,33419
201610,22386,137705,33528
201611,22401,137534,33616
201612,22469,137348,33722
201701,22376,137169,33870
201702,22295,136909,34003
201703,22207,136714,34115
201704,22091,136540,34186
201705,21972,136394,34290
201706,21918,136173,34351
201707,21905,136071,34373
201708,21874,135854,34422
201709,21889,135687,34528
201710,21860,135558,34656
201711,21818,135350,34793
201712,21765,135165,34920
201801,21695,134998,35054
201802,21671,134790,35108
201803,21528,134445,35192
201804,21447,134322,35248
201805,21266,134142,35291
201806,21250,133958,35335
201807,21228,133828,35387
201808,21133,133582,35483
201809,21073,133350,35583
201810,21040,133160,35675
201811,20999,132954,35776
201812,20950,132756,35897
201901,20907,132512,35968
201902,20755,132180,36117
201903,20652,131961,36208
201904,20560,131764,36285
201905,20431,131519,36355
201906,20399,131390,36436
201907,20292,131150,36478
201908,20128,130952,36615
201909,20041,130717,36736
201910,19985,130484,36864
201911,19944,130238,37038
201912,19922,129969,37185
202001,19829,129691,37328
202002,19727,129254,37447
202003,19617,128809,37607
202004,19497,128477,37673
202005,19391,128144,37720
202006,19328,127832,37737
202007,19131,127557,37857
202008,19019,127284,37993
202009,18901,126998,38086
202010,18761,126671,38201
202011,18681,126287,38376
202012,18636,125972,38480
202101,18461,125597,38567
202102,18345,125230,38641
202103,18132,124638,38783
202104,17985,124240,38819
202105,17843,123732,38821
202106,17845,123368,38756
202107,17708,123016,38761
202108,17504,122489,38891
202109,17298,122061,39003
202110,17132,121615,39052
202111,16973,121106,39080
202112,16853,120692,39072
202201,16703,120196,39062
202202,16558,119674,39141
202203,16347,118947,39096
202204,16175,118172,38998
202205,16091,117995,39002
202206,16019,117856,38980
202207,15962,117846,39024
202208,15895,117743,39130
