ym,0-14,15-64,65
201404,18006,93618,18612
201405,17969,93704,18644
201406,17973,93809,18665
201407,17927,93925,18664
201408,17939,93898,18740
201409,17926,93932,18829
201410,17951,93958,18903
201411,17988,93979,18994
201412,17989,93945,19039
201501,18003,93902,19131
201502,18003,93917,19157
201503,18007,93867,19267
201504,17954,93784,19368
201505,17923,93732,19375
201506,17899,93723,19369
201507,17870,93572,19392
201508,17827,93479,19443
201509,17806,93409,19542
201510,17784,93335,19631
201511,17783,93303,19750
201512,17771,93331,19827
201601,17803,93275,19951
201602,17775,93131,20061
201603,17851,92997,20110
201604,17801,92848,20184
201605,17752,92729,20216
201606,17770,92595,20275
201607,17754,92422,20344
201608,17666,92175,20395
201609,17672,92020,20475
201610,17652,91957,20553
201611,17636,91830,20638
201612,17659,91694,20718
201701,17627,91486,20830
201702,17624,91334,20927
201703,17661,91188,20978
201704,17633,91087,21041
201705,17647,90988,21103
201706,17627,90868,21172
201707,17495,90715,21210
201708,17452,90585,21269
201709,17424,90497,21340
201710,17404,90412,21447
201711,17410,90360,21517
201712,17411,90264,21603
201801,17376,90144,21688
201802,17314,90037,21747
201803,17295,89913,21812
201804,17214,89860,21842
201805,17154,89684,21894
201806,17082,89519,21977
201807,16921,89300,22037
201808,16881,89117,22102
201809,16820,88910,22196
201810,16819,88756,22258
201811,16797,88613,22364
201812,16800,88406,22419
201901,16883,88322,22446
201902,16862,88152,22545
201903,16853,88023,22607
201904,16796,87926,22639
201905,16684,87786,22659
201906,16670,87714,22702
201907,16534,87416,22737
201908,16397,87151,22768
201909,16356,86944,22887
201910,16341,86790,22968
201911,16299,86610,23109
201912,16314,86521,23208
202001,16282,86326,23301
202002,16295,86086,23374
202003,16266,85902,23397
202004,16213,85721,23440
202005,16163,85495,23494
202006,16166,85364,23533
202007,16046,85085,23614
202008,16022,84847,23711
202009,15919,84575,23776
202010,15840,84367,23874
202011,15819,84178,23940
202012,15840,84018,23991
202101,15772,83847,24029
202102,15728,83650,24112
202103,15734,83563,24164
202104,15710,83379,24245
202105,15636,83189,24260
202106,15615,83050,24287
202107,15512,82875,24332
202108,15385,82456,24344
202109,15250,82104,24393
202110,15167,81892,24409
202111,15061,81560,24434
202112,15023,81325,24424
202201,14956,80911,24357
202202,14870,80617,24398
202203,14776,80144,24268
202204,14628,79571,24246
202205,14563,79471,24297
202206,14525,79420,24336
202207,14421,79330,24413
202208,14344,79235,24448
