ym,0-14,15-64,65
201404,1642,9323,1721
201405,1623,9331,1717
201406,1614,9315,1719
201407,1619,9327,1716
201408,1624,9332,1720
201409,1625,9337,1717
201410,1621,9350,1720
201411,1629,9347,1732
201412,1644,9351,1738
201501,1637,9347,1746
201502,1633,9354,1753
201503,1594,9337,1761
201504,1581,9308,1781
201505,1575,9317,1778
201506,1563,9312,1777
201507,1564,9310,1775
201508,1550,9311,1784
201509,1542,9302,1801
201510,1545,9293,1803
201511,1539,9296,1806
201512,1537,9290,1814
201601,1532,9292,1821
201602,1519,9281,1828
201603,1504,9265,1829
201604,1499,9263,1828
201605,1492,9249,1833
201606,1484,9244,1832
201607,1473,9232,1835
201608,1454,9213,1844
201609,1449,9199,1843
201610,1445,9208,1852
201611,1438,9198,1851
201612,1439,9196,1861
201701,1427,9177,1877
201702,1405,9161,1890
201703,1389,9152,1897
201704,1379,9140,1898
201705,1349,9135,1903
201706,1343,9114,1903
201707,1335,9103,1900
201708,1329,9089,1903
201709,1322,9085,1895
201710,1314,9079,1910
201711,1298,9076,1908
201712,1295,9070,1921
201801,1288,9067,1929
201802,1270,9061,1932
201803,1234,9034,1937
201804,1237,9029,1949
201805,1226,9027,1950
201806,1207,9010,1959
201807,1208,9010,1967
201808,1201,8991,1979
201809,1197,8979,1984
201810,1200,8957,2001
201811,1189,8938,1999
201812,1178,8928,2009
201901,1157,8920,2015
201902,1150,8887,2029
201903,1121,8891,2033
201904,1110,8874,2034
201905,1103,8872,2040
201906,1093,8868,2038
201907,1087,8845,2034
201908,1071,8831,2036
201909,1069,8795,2040
201910,1068,8768,2038
201911,1064,8750,2045
201912,1059,8734,2041
202001,1052,8713,2051
202002,1040,8668,2047
202003,1011,8636,2044
202004,1001,8610,2053
202005,991,8603,2049
202006,987,8575,2047
202007,987,8548,2055
202008,982,8528,2050
202009,969,8515,2055
202010,965,8493,2059
202011,950,8481,2063
202012,946,8455,2079
202101,947,8433,2095
202102,947,8413,2103
202103,925,8369,2106
202104,905,8348,2114
202105,899,8326,2128
202106,890,8317,2122
202107,876,8308,2119
202108,865,8277,2130
202109,862,8238,2143
202110,864,8217,2144
202111,857,8194,2157
202112,853,8179,2161
202201,847,8150,2170
202202,837,8126,2186
202203,828,8090,2190
202204,824,8051,2192
202205,811,8033,2195
202206,810,8033,2199
202207,811,8021,2187
202208,804,8001,2195
