ym,0-14,15-64,65
201404,14048,67263,7406
201405,14026,67330,7413
201406,13983,67363,7431
201407,13972,67414,7461
201408,13922,67433,7518
201409,13897,67450,7539
201410,13881,67511,7570
201411,13877,67538,7606
201412,13861,67563,7651
201501,13796,67629,7711
201502,13728,67552,7744
201503,13582,67344,7783
201504,13474,67195,7828
201505,13431,67133,7861
201506,13364,67161,7871
201507,13319,67154,7874
201508,13236,67112,7920
201509,13146,67015,7984
201510,13070,67004,8020
201511,12984,66957,8096
201512,12928,66899,8138
201601,12876,66858,8197
201602,12811,66792,8216
201603,12762,66749,8234
201604,12720,66670,8279
201605,12712,66612,8320
201606,12644,66562,8386
201607,12555,66524,8447
201608,12473,66465,8511
201609,12438,66349,8575
201610,12398,66269,8628
201611,12380,66202,8683
201612,12345,66142,8744
201701,12303,66051,8809
201702,12268,66015,8838
201703,12205,65926,8877
201704,12191,65874,8940
201705,12198,65820,8983
201706,12140,65758,9011
201707,12106,65689,9032
201708,12020,65627,9083
201709,11968,65543,9125
201710,11922,65520,9190
201711,11884,65472,9268
201712,11860,65407,9326
201801,11805,65378,9394
201802,11792,65349,9439
201803,11738,65232,9487
201804,11698,65184,9526
201805,11692,65070,9553
201806,11629,65055,9588
201807,11578,65005,9635
201808,11542,65050,9653
201809,11485,65033,9715
201810,11479,64974,9770
201811,11432,65032,9807
201812,11397,65091,9873
201901,11380,65134,9924
201902,11349,65108,9977
201903,11351,65060,10043
201904,11358,65039,10071
201905,11373,65052,10114
201906,11359,65074,10156
201907,11339,65108,10196
201908,11320,65104,10242
201909,11297,65137,10299
201910,11259,65161,10360
201911,11250,65145,10432
201912,11278,65104,10487
202001,11272,65117,10556
202002,11319,65114,10640
202003,11356,65161,10730
202004,11333,65213,10798
202005,11357,65248,10838
202006,11345,65236,10877
202007,11327,65245,10927
202008,11320,65248,10988
202009,11320,65195,11050
202010,11304,65135,11123
202011,11299,65197,11162
202012,11287,65177,11210
202101,11246,65127,11300
202102,11228,65079,11368
202103,11226,65014,11429
202104,11270,64968,11501
202105,11303,64985,11562
202106,11317,65008,11622
202107,11329,65141,11661
202108,11284,65084,11733
202109,11233,65076,11822
202110,11213,65055,11874
202111,11211,64984,11931
202112,11195,64953,11983
202201,11210,64929,12039
202202,11190,64800,12101
202203,11163,64724,12157
202204,11125,64591,12181
202205,11107,64603,12210
202206,11117,64591,12246
202207,11100,64674,12279
202208,11108,64736,12337
