ym,0-14,15-64,65
201404,17628,70242,7183
201405,17670,70487,7234
201406,17701,70683,7266
201407,17751,70888,7319
201408,17784,71105,7373
201409,17819,71383,7456
201410,17836,71572,7512
201411,17829,71734,7560
201412,17964,72039,7642
201501,18011,72161,7715
201502,17993,72300,7770
201503,18063,72443,7856
201504,18056,72532,7936
201505,18066,72780,7961
201506,18053,72930,7995
201507,18055,73102,8048
201508,18072,73273,8117
201509,18059,73448,8203
201510,18024,73603,8303
201511,18017,73692,8392
201512,18039,73869,8442
201601,18063,73941,8550
201602,18105,74072,8609
201603,18140,74197,8678
201604,18196,74307,8777
201605,18259,74410,8865
201606,18276,74528,8927
201607,18290,74686,8994
201608,18312,74822,9078
201609,18339,75040,9166
201610,18367,75122,9265
201611,18365,75238,9354
201612,18397,75380,9442
201701,18431,75498,9529
201702,18492,75573,9619
201703,18519,75677,9670
201704,18537,75781,9730
201705,18585,76031,9787
201706,18616,76158,9856
201707,18658,76349,9924
201708,18676,76492,10024
201709,18698,76617,10129
201710,18697,76723,10225
201711,18713,76874,10325
201712,18718,76985,10398
201801,18730,77097,10489
201802,18731,77226,10552
201803,18789,77389,10656
201804,18790,77530,10735
201805,18920,77733,10833
201806,18922,77899,10913
201807,18979,78078,11007
201808,19039,78218,11143
201809,19055,78460,11222
201810,19068,78579,11303
201811,19186,78903,11444
201812,19264,79268,11549
201901,19402,79629,11657
201902,19471,79898,11772
201903,19549,80172,11868
201904,19605,80506,11942
201905,19771,80810,12006
201906,19821,81035,12099
201907,19895,81320,12135
201908,19991,81607,12231
201909,20050,81916,12342
201910,20126,82143,12444
201911,20197,82381,12542
201912,20300,82636,12646
202001,20366,82851,12783
202002,20484,83061,12881
202003,20602,83362,13018
202004,20719,83637,13133
202005,20848,83900,13208
202006,20987,84072,13299
202007,21087,84361,13372
202008,21133,84614,13479
202009,21262,85055,13622
202010,21357,85274,13739
202011,21429,85473,13833
202012,21526,85720,13946
202101,21563,85856,14018
202102,21637,85994,14097
202103,21764,86181,14224
202104,21902,86342,14317
202105,21950,86464,14378
202106,21956,86490,14446
202107,22004,86587,14504
202108,22071,86714,14603
202109,22159,86993,14727
202110,22188,87162,14784
202111,22253,87201,14836
202112,22395,87362,14871
202201,22483,87406,14896
202202,22525,87334,14979
202203,22591,87292,14929
202204,22546,87006,14930
202205,22556,87083,15000
202206,22572,87295,15061
202207,22644,87613,15137
202208,22697,87877,15265
