ym,0-14,15-64,65
201404,30730,168970,29238
201405,30661,168739,29315
201406,30597,168464,29369
201407,30541,168214,29449
201408,30435,167940,29586
201409,30342,167563,29724
201410,30219,167344,29869
201411,30079,167198,30032
201412,30041,167020,30206
201501,29971,166826,30424
201502,29831,166632,30603
201503,29805,166342,30801
201504,29700,166141,30994
201505,29677,165985,31056
201506,29654,165908,31153
201507,29484,165613,31208
201508,29291,165339,31342
201509,29092,165054,31516
201510,28952,164860,31696
201511,28839,164688,31955
201512,28716,164531,32162
201601,28597,164375,32381
201602,28568,164190,32592
201603,28551,164055,32760
201604,28480,163854,32922
201605,28481,163712,33056
201606,28390,163435,33235
201607,28330,163131,33435
201608,28220,162714,33629
201609,28081,162357,33831
201610,28020,162125,34031
201611,27944,161907,34259
201612,27913,161597,34489
201701,27937,161469,34680
201702,27964,161232,34924
201703,27946,160973,35162
201704,27869,160753,35331
201705,27793,160555,35497
201706,27722,160328,35651
201707,27608,160120,35760
201708,27461,159781,35943
201709,27321,159482,36124
201710,27191,159236,36388
201711,27104,159063,36564
201712,27044,158774,36767
201801,27000,158496,37035
201802,26952,158269,37198
201803,26979,158091,37409
201804,26848,157822,37576
201805,26870,157580,37715
201806,26855,157299,37847
201807,26762,156928,38003
201808,26673,156563,38182
201809,26551,156262,38384
201810,26433,156034,38656
201811,26385,155809,38882
201812,26385,155621,39092
201901,26379,155459,39263
201902,26477,155289,39465
201903,26496,155137,39632
201904,26397,155007,39741
201905,26456,154821,39878
201906,26385,154663,40033
201907,26306,154496,40169
201908,26232,154242,40347
201909,26106,153925,40549
201910,26039,153809,40754
201911,25981,153594,40988
201912,25958,153453,41184
202001,25938,153228,41453
202002,26016,153086,41606
202003,26065,152889,41762
202004,25996,152711,41930
202005,25993,152495,42023
202006,25944,152212,42145
202007,25809,151962,42271
202008,25698,151626,42432
202009,25659,151198,42574
202010,25626,150941,42813
202011,25622,150752,43021
202012,25699,150542,43123
202101,25640,150228,43303
202102,25714,149949,43414
202103,25718,149613,43604
202104,25728,149381,43727
202105,25670,149144,43838
202106,25587,148752,43841
202107,25461,148404,43930
202108,25359,147873,44006
202109,25266,147334,44113
202110,25224,147026,44234
202111,25131,146457,44322
202112,25014,145808,44145
202201,24972,145187,44028
202202,24966,144611,44157
202203,24959,143903,43943
202204,24772,142941,43780
202205,24694,142640,43819
202206,24625,142489,43855
202207,24516,142319,44001
202208,24468,142169,44177
