ym,0-14,15-64,65
201404,33041,228159,37441
201405,32997,228192,37548
201406,32895,228171,37665
201407,32842,228261,37835
201408,32723,228352,38069
201409,32715,228324,38288
201410,32637,228322,38505
201411,32548,228168,38744
201412,32561,228212,38957
201501,32466,227987,39238
201502,32420,228016,39416
201503,32226,227743,39694
201504,32018,227517,39910
201505,31978,227531,40080
201506,31834,227582,40240
201507,31776,227632,40310
201508,31664,227711,40516
201509,31547,227621,40729
201510,31453,227591,41052
201511,31395,227474,41332
201512,31333,227355,41579
201601,31218,227104,41961
201602,31094,226904,42203
201603,30972,226662,42528
201604,30842,226441,42724
201605,30800,226276,42960
201606,30775,226150,43149
201607,30789,226178,43379
201608,30791,226148,43645
201609,30744,225999,43988
201610,30707,225927,44347
201611,30625,225825,44639
201612,30563,225683,44922
201701,30533,225561,45211
201702,30496,225288,45543
201703,30384,224951,45798
201704,30397,224780,46030
201705,30372,224768,46241
201706,30268,224748,46434
201707,30301,224710,46636
201708,30247,224665,46907
201709,30215,224561,47222
201710,30132,224342,47558
201711,30057,224149,47848
201712,29925,224027,48137
201801,29898,223757,48415
201802,29869,223537,48624
201803,29786,223166,48940
201804,29674,222917,49167
201805,29641,222775,49396
201806,29626,222636,49618
201807,29619,222467,49897
201808,29515,222269,50172
201809,29466,222147,50477
201810,29395,221886,50774
201811,29362,221649,51064
201812,29290,221532,51409
201901,29173,221293,51765
201902,29116,220973,52091
201903,29011,220647,52427
201904,29025,220561,52626
201905,29062,220499,52868
201906,28975,220379,53092
201907,28993,220377,53316
201908,28960,220313,53584
201909,28982,220308,53901
201910,28925,220069,54294
201911,28904,219864,54597
201912,28887,219594,54964
202001,28846,219420,55358
202002,28890,219207,55653
202003,28870,218915,56000
202004,28819,218595,56232
202005,28793,218395,56424
202006,28697,218209,56602
202007,28714,218152,56784
202008,28689,218057,57064
202009,28608,218010,57345
202010,28523,217591,57684
202011,28453,217267,57902
202012,28465,216952,58115
202101,28376,216561,58356
202102,28335,216268,58577
202103,28267,215904,58844
202104,28245,215502,59006
202105,28243,215150,59110
202106,28247,214782,59097
202107,28233,214407,59128
202108,28179,213971,59400
202109,28015,213532,59662
202110,27927,213187,59767
202111,27852,212536,59771
202112,27833,212133,59730
202201,27750,211632,59759
202202,27632,211035,60004
202203,27495,210213,59827
202204,27172,208221,59507
202205,27090,208183,59693
202206,27117,208196,59799
202207,27172,208375,60018
202208,27135,208454,60253
