ym,0-14,15-64,65
201404,4791,28224,3342
201405,4789,28303,3350
201406,4776,28383,3360
201407,4806,28492,3378
201408,4838,28582,3387
201409,4892,28686,3419
201410,4888,28708,3459
201411,4882,28748,3462
201412,4890,28812,3485
201501,4867,28855,3504
201502,4862,28872,3521
201503,4807,28853,3553
201504,4792,28841,3570
201505,4782,28889,3582
201506,4761,28928,3599
201507,4757,28965,3611
201508,4755,29010,3635
201509,4773,29091,3653
201510,4773,29105,3684
201511,4786,29149,3691
201512,4774,29185,3719
201601,4753,29218,3740
201602,4735,29213,3748
201603,4682,29207,3759
201604,4680,29230,3776
201605,4674,29284,3796
201606,4668,29341,3826
201607,4675,29376,3849
201608,4667,29399,3878
201609,4672,29425,3911
201610,4654,29461,3949
201611,4657,29485,3987
201612,4670,29477,4020
201701,4671,29449,4057
201702,4654,29426,4090
201703,4636,29411,4106
201704,4582,29390,4136
201705,4567,29376,4162
201706,4570,29393,4189
201707,4579,29443,4203
201708,4602,29456,4250
201709,4611,29480,4262
201710,4585,29484,4313
201711,4590,29500,4360
201712,4587,29517,4389
201801,4547,29509,4415
201802,4536,29514,4431
201803,4515,29484,4457
201804,4485,29516,4478
201805,4489,29574,4490
201806,4497,29586,4527
201807,4517,29597,4548
201808,4504,29611,4584
201809,4532,29669,4605
201810,4541,29678,4642
201811,4531,29689,4676
201812,4530,29671,4705
201901,4504,29659,4734
201902,4452,29633,4774
201903,4437,29639,4797
201904,4433,29620,4820
201905,4420,29679,4864
201906,4410,29712,4886
201907,4447,29739,4913
201908,4474,29771,4947
201909,4504,29811,4972
201910,4532,29843,5005
201911,4541,29860,5050
201912,4557,29898,5076
202001,4553,29893,5109
202002,4541,29870,5162
202003,4513,29808,5200
202004,4501,29804,5240
202005,4492,29809,5255
202006,4492,29790,5263
202007,4488,29784,5290
202008,4483,29793,5330
202009,4500,29796,5369
202010,4523,29770,5425
202011,4528,29769,5463
202012,4515,29724,5502
202101,4490,29716,5545
202102,4466,29691,5563
202103,4420,29683,5608
202104,4418,29687,5626
202105,4401,29700,5633
202106,4399,29726,5666
202107,4372,29732,5695
202108,4420,29735,5764
202109,4428,29778,5806
202110,4428,29828,5824
202111,4441,29851,5853
202112,4439,29843,5896
202201,4414,29844,5917
202202,4397,29803,5943
202203,4370,29774,5967
202204,4357,29729,5974
202205,4365,29853,5985
202206,4382,29875,6008
202207,4403,29990,6024
202208,4412,30074,6059
